case,model,step,n_fixed,n_fixed_wallband,n_fixed_outer,n_moved,Eddy_Viscosity_band_scale,Eddy_Viscosity_band_rms_rel,Eddy_Viscosity_band_max_rel,Eddy_Viscosity_outer_scale,Eddy_Viscosity_outer_rms_rel,Eddy_Viscosity_outer_max_rel,Nu_Tilde_band_scale,Nu_Tilde_band_rms_rel,Nu_Tilde_band_max_rel,Nu_Tilde_outer_scale,Nu_Tilde_outer_rms_rel,Nu_Tilde_outer_max_rel
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,100,14275,12233,2042,15681,8.1683e-06,4.045e-03,2.903e-02,2.1745e-08,1.414e-04,4.232e-03,8.1699e-06,4.050e-03,2.904e-02,8.3543e-08,7.220e-05,2.304e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,105,14275,12233,2042,15681,8.1683e-06,4.196e-03,3.035e-02,2.1745e-08,1.359e-04,3.602e-03,8.1699e-06,4.201e-03,3.041e-02,8.3543e-08,6.555e-05,1.962e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,110,14275,12233,2042,15681,8.1683e-06,4.304e-03,3.353e-02,2.1745e-08,1.117e-04,2.648e-03,8.1699e-06,4.306e-03,3.356e-02,8.3543e-08,5.568e-05,1.344e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,115,14275,12233,2042,15681,8.1684e-06,4.317e-03,3.372e-02,2.1745e-08,1.118e-04,3.326e-03,8.1699e-06,4.319e-03,3.375e-02,8.3543e-08,5.173e-05,1.349e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,120,14275,12233,2042,15681,8.1684e-06,4.328e-03,3.303e-02,2.1745e-08,1.167e-04,3.314e-03,8.1699e-06,4.331e-03,3.302e-02,8.3543e-08,5.535e-05,1.343e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,125,14275,12233,2042,15681,8.1684e-06,4.392e-03,3.194e-02,2.1745e-08,1.309e-04,3.399e-03,8.1700e-06,4.395e-03,3.195e-02,8.3543e-08,5.778e-05,1.378e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,130,14275,12233,2042,15681,8.1684e-06,4.432e-03,3.123e-02,2.1745e-08,1.414e-04,3.708e-03,8.1700e-06,4.433e-03,3.126e-02,8.3543e-08,5.749e-05,1.169e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,135,14275,12233,2042,15681,8.1684e-06,4.396e-03,3.148e-02,2.1745e-08,1.649e-04,4.473e-03,8.1700e-06,4.397e-03,3.148e-02,8.3543e-08,6.509e-05,1.410e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,140,14275,12233,2042,15681,8.1685e-06,4.373e-03,3.136e-02,2.1745e-08,1.806e-04,4.456e-03,8.1700e-06,4.375e-03,3.124e-02,8.3543e-08,7.357e-05,1.386e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,145,14275,12233,2042,15681,8.1685e-06,4.385e-03,3.208e-02,2.1745e-08,1.821e-04,4.027e-03,8.1700e-06,4.387e-03,3.204e-02,8.3543e-08,7.459e-05,1.385e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,150,14275,12233,2042,15681,8.1685e-06,4.395e-03,3.170e-02,2.1745e-08,2.383e-04,7.184e-03,8.1700e-06,4.397e-03,3.166e-02,8.3543e-08,9.076e-05,2.377e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,155,14275,12233,2042,15681,8.1685e-06,4.377e-03,2.969e-02,2.1745e-08,2.011e-04,5.241e-03,8.1701e-06,4.378e-03,2.967e-02,8.3543e-08,8.525e-05,1.990e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,160,14275,12233,2042,15681,8.1686e-06,4.351e-03,3.032e-02,2.1745e-08,2.425e-04,6.356e-03,8.1701e-06,4.352e-03,3.032e-02,8.3543e-08,1.127e-04,2.783e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,165,14275,12233,2042,15681,8.1686e-06,4.354e-03,3.378e-02,2.1745e-08,2.062e-04,5.782e-03,8.1701e-06,4.355e-03,3.384e-02,8.3543e-08,9.035e-05,1.926e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,170,14275,12233,2042,15681,8.1686e-06,4.379e-03,3.599e-02,2.1745e-08,1.438e-04,4.101e-03,8.1702e-06,4.380e-03,3.592e-02,8.3543e-08,6.533e-05,1.558e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,175,14275,12233,2042,15681,8.1687e-06,4.381e-03,3.409e-02,2.1745e-08,1.534e-04,4.302e-03,8.1702e-06,4.382e-03,3.402e-02,8.3543e-08,6.992e-05,1.634e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,180,14275,12233,2042,15681,8.1687e-06,4.348e-03,3.318e-02,2.1745e-08,2.157e-04,5.760e-03,8.1702e-06,4.348e-03,3.320e-02,8.3543e-08,9.025e-05,1.792e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,185,14275,12233,2042,15681,8.1687e-06,4.310e-03,3.328e-02,2.1745e-08,2.059e-04,4.980e-03,8.1702e-06,4.311e-03,3.325e-02,8.3543e-08,8.782e-05,1.891e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,190,14275,12233,2042,15681,8.1688e-06,4.272e-03,3.193e-02,2.1745e-08,2.029e-04,4.823e-03,8.1703e-06,4.271e-03,3.187e-02,8.3543e-08,8.888e-05,1.743e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,195,14275,12233,2042,15681,8.1688e-06,4.218e-03,2.942e-02,2.1745e-08,2.197e-04,5.567e-03,8.1703e-06,4.218e-03,2.937e-02,8.3543e-08,8.870e-05,1.755e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,200,14275,12233,2042,15681,8.1688e-06,4.145e-03,2.758e-02,2.1745e-08,3.489e-04,9.337e-03,8.1703e-06,4.144e-03,2.756e-02,8.3543e-08,1.334e-04,2.946e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,205,14275,12233,2042,15681,8.1689e-06,4.058e-03,2.697e-02,2.1745e-08,3.038e-04,7.397e-03,8.1704e-06,4.057e-03,2.692e-02,8.3543e-08,1.150e-04,2.333e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,210,14275,12233,2042,15681,8.1689e-06,3.996e-03,2.686e-02,2.1745e-08,2.296e-04,5.520e-03,8.1704e-06,3.996e-03,2.695e-02,8.3543e-08,9.149e-05,1.795e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,215,14275,12233,2042,15681,8.1689e-06,3.983e-03,2.859e-02,2.1745e-08,2.561e-04,6.887e-03,8.1704e-06,3.984e-03,2.857e-02,8.3543e-08,9.898e-05,2.171e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,220,14275,12233,2042,15681,8.1690e-06,3.977e-03,2.814e-02,2.1745e-08,2.734e-04,7.318e-03,8.1705e-06,3.977e-03,2.815e-02,8.3543e-08,1.090e-04,2.307e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,225,14275,12233,2042,15681,8.1690e-06,3.947e-03,2.832e-02,2.1745e-08,2.768e-04,6.388e-03,8.1705e-06,3.947e-03,2.837e-02,8.3543e-08,1.124e-04,2.596e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,230,14275,12233,2042,15681,8.1691e-06,3.896e-03,2.769e-02,2.1745e-08,2.715e-04,5.667e-03,8.1705e-06,3.896e-03,2.747e-02,8.3543e-08,1.156e-04,2.977e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,235,14275,12233,2042,15681,8.1691e-06,3.866e-03,2.567e-02,2.1745e-08,2.502e-04,4.932e-03,8.1706e-06,3.866e-03,2.571e-02,8.3543e-08,1.055e-04,2.384e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,240,14275,12233,2042,15681,8.1691e-06,3.840e-03,2.706e-02,2.1745e-08,2.355e-04,5.035e-03,8.1706e-06,3.840e-03,2.703e-02,8.3543e-08,1.048e-04,2.400e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,245,14275,12233,2042,15681,8.1692e-06,3.797e-03,2.627e-02,2.1745e-08,2.137e-04,5.140e-03,8.1706e-06,3.797e-03,2.625e-02,8.3543e-08,9.083e-05,1.599e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,250,14275,12233,2042,15681,8.1692e-06,3.767e-03,2.616e-02,2.1745e-08,2.213e-04,7.070e-03,8.1707e-06,3.767e-03,2.616e-02,8.3543e-08,8.586e-05,2.201e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,255,14275,12233,2042,15681,8.1692e-06,3.717e-03,2.593e-02,2.1745e-08,2.737e-04,8.822e-03,8.1707e-06,3.717e-03,2.596e-02,8.3543e-08,1.010e-04,2.747e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,260,14275,12233,2042,15681,8.1693e-06,3.682e-03,2.640e-02,2.1745e-08,3.193e-04,8.835e-03,8.1707e-06,3.682e-03,2.641e-02,8.3543e-08,1.163e-04,2.751e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,265,14275,12233,2042,15681,8.1693e-06,3.675e-03,2.902e-02,2.1745e-08,2.884e-04,7.866e-03,8.1707e-06,3.676e-03,2.904e-02,8.3543e-08,1.045e-04,2.480e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,270,14275,12233,2042,15681,8.1693e-06,3.717e-03,2.907e-02,2.1745e-08,2.732e-04,7.621e-03,8.1708e-06,3.718e-03,2.901e-02,8.3543e-08,1.027e-04,2.403e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,275,14275,12233,2042,15681,8.1693e-06,3.770e-03,2.886e-02,2.1746e-08,3.117e-04,8.431e-03,8.1708e-06,3.771e-03,2.892e-02,8.3543e-08,1.131e-04,2.625e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,280,14275,12233,2042,15681,8.1694e-06,3.778e-03,2.961e-02,2.1746e-08,3.206e-04,8.551e-03,8.1708e-06,3.778e-03,2.944e-02,8.3543e-08,1.202e-04,2.697e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,285,14275,12233,2042,15681,8.1694e-06,3.743e-03,2.820e-02,2.1746e-08,3.169e-04,7.168e-03,8.1708e-06,3.743e-03,2.818e-02,8.3543e-08,1.229e-04,2.260e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,290,14275,12233,2042,15681,8.1694e-06,3.681e-03,2.570e-02,2.1746e-08,3.274e-04,7.248e-03,8.1708e-06,3.680e-03,2.565e-02,8.3543e-08,1.271e-04,2.578e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,295,14275,12233,2042,15681,8.1694e-06,3.620e-03,2.599e-02,2.1746e-08,3.095e-04,5.754e-03,8.1708e-06,3.619e-03,2.596e-02,8.3543e-08,1.248e-04,2.622e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,300,14275,12233,2042,15681,8.1694e-06,3.579e-03,2.640e-02,2.1746e-08,3.506e-04,9.707e-03,8.1708e-06,3.579e-03,2.638e-02,8.3543e-08,1.413e-04,3.179e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,305,14275,12233,2042,15681,8.1694e-06,3.542e-03,2.839e-02,2.1746e-08,3.109e-04,7.367e-03,8.1709e-06,3.542e-03,2.836e-02,8.3543e-08,1.344e-04,3.403e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,310,14275,12233,2042,15681,8.1694e-06,3.504e-03,2.905e-02,2.1746e-08,3.065e-04,7.616e-03,8.1709e-06,3.504e-03,2.922e-02,8.3543e-08,1.492e-04,4.134e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,315,14275,12233,2042,15681,8.1694e-06,3.524e-03,3.249e-02,2.1746e-08,2.571e-04,4.670e-03,8.1709e-06,3.525e-03,3.245e-02,8.3544e-08,1.223e-04,2.537e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,320,14275,12233,2042,15681,8.1695e-06,3.547e-03,2.966e-02,2.1746e-08,2.226e-04,5.381e-03,8.1709e-06,3.547e-03,2.971e-02,8.3544e-08,1.008e-04,2.184e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,325,14275,12233,2042,15681,8.1695e-06,3.571e-03,2.949e-02,2.1746e-08,2.298e-04,5.644e-03,8.1709e-06,3.573e-03,2.945e-02,8.3544e-08,9.852e-05,2.291e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,330,14275,12233,2042,15681,8.1695e-06,3.606e-03,3.004e-02,2.1746e-08,2.166e-04,5.007e-03,8.1709e-06,3.607e-03,3.013e-02,8.3544e-08,9.359e-05,2.032e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,335,14275,12233,2042,15681,8.1695e-06,3.633e-03,3.231e-02,2.1746e-08,2.107e-04,4.340e-03,8.1709e-06,3.634e-03,3.230e-02,8.3544e-08,8.759e-05,1.760e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,340,14275,12233,2042,15681,8.1695e-06,3.670e-03,2.953e-02,2.1746e-08,2.389e-04,4.475e-03,8.1709e-06,3.672e-03,2.966e-02,8.3544e-08,9.819e-05,1.706e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,345,14275,12233,2042,15681,8.1695e-06,3.735e-03,3.154e-02,2.1746e-08,2.368e-04,4.092e-03,8.1709e-06,3.736e-03,3.153e-02,8.3544e-08,1.003e-04,1.743e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,350,14275,12233,2042,15681,8.1695e-06,3.771e-03,3.070e-02,2.1746e-08,2.633e-04,7.846e-03,8.1709e-06,3.771e-03,3.064e-02,8.3544e-08,1.062e-04,2.442e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,355,14275,12233,2042,15681,8.1695e-06,3.802e-03,3.196e-02,2.1746e-08,2.233e-04,5.460e-03,8.1709e-06,3.804e-03,3.199e-02,8.3544e-08,9.433e-05,2.123e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,360,14275,12233,2042,15681,8.1695e-06,3.857e-03,3.005e-02,2.1746e-08,2.192e-04,4.242e-03,8.1709e-06,3.858e-03,2.999e-02,8.3544e-08,9.532e-05,2.142e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,365,14275,12233,2042,15681,8.1695e-06,3.904e-03,2.869e-02,2.1746e-08,1.994e-04,3.581e-03,8.1709e-06,3.906e-03,2.868e-02,8.3544e-08,8.482e-05,1.485e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,370,14275,12233,2042,15681,8.1695e-06,3.938e-03,3.076e-02,2.1746e-08,1.883e-04,4.125e-03,8.1709e-06,3.939e-03,3.086e-02,8.3544e-08,8.724e-05,2.246e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,375,14275,12233,2042,15681,8.1695e-06,3.950e-03,3.455e-02,2.1746e-08,1.925e-04,3.687e-03,8.1709e-06,3.951e-03,3.456e-02,8.3544e-08,8.626e-05,2.008e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,380,14275,12233,2042,15681,8.1695e-06,3.986e-03,3.214e-02,2.1746e-08,2.082e-04,4.510e-03,8.1709e-06,3.988e-03,3.200e-02,8.3544e-08,8.869e-05,1.752e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,385,14275,12233,2042,15681,8.1695e-06,4.025e-03,3.047e-02,2.1746e-08,2.353e-04,6.288e-03,8.1709e-06,4.026e-03,3.046e-02,8.3544e-08,9.689e-05,2.109e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,390,14275,12233,2042,15681,8.1695e-06,4.031e-03,2.829e-02,2.1746e-08,2.417e-04,6.590e-03,8.1709e-06,4.031e-03,2.832e-02,8.3544e-08,9.885e-05,2.077e-03
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Seed2_Second,SA,395,14275,12233,2042,15681,8.1695e-06,3.995e-03,2.870e-02,2.1746e-08,2.431e-04,5.743e-03,8.1709e-06,3.995e-03,2.868e-02,8.3544e-08,1.050e-04,2.337e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,5,29956,12233,17723,0,8.1682e-06,0.000e+00,0.000e+00,8.7077e-06,0.000e+00,0.000e+00,8.1699e-06,0.000e+00,0.000e+00,8.7094e-06,0.000e+00,0.000e+00
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,10,14275,12233,2042,15681,8.1682e-06,1.052e-04,4.404e-03,2.1745e-08,6.725e-06,2.077e-04,8.1699e-06,1.123e-04,4.688e-03,8.3543e-08,2.650e-06,7.510e-05
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,15,14275,12233,2042,15681,8.1682e-06,4.421e-04,1.048e-02,2.1745e-08,5.127e-05,1.432e-03,8.1699e-06,4.465e-04,1.049e-02,8.3543e-08,2.113e-05,6.489e-04
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,20,14275,12233,2042,15681,8.1682e-06,7.150e-04,1.547e-02,2.1745e-08,7.717e-05,2.193e-03,8.1699e-06,7.205e-04,1.556e-02,8.3543e-08,3.427e-05,1.142e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,25,14275,12233,2042,15681,8.1682e-06,1.056e-03,1.886e-02,2.1745e-08,4.192e-05,1.382e-03,8.1699e-06,1.061e-03,1.893e-02,8.3543e-08,2.449e-05,7.206e-04
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,30,14275,12233,2042,15681,8.1682e-06,1.334e-03,2.114e-02,2.1745e-08,5.926e-05,1.736e-03,8.1698e-06,1.337e-03,2.131e-02,8.3543e-08,2.781e-05,8.605e-04
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,35,14275,12233,2042,15681,8.1682e-06,1.636e-03,2.499e-02,2.1745e-08,6.381e-05,1.496e-03,8.1698e-06,1.641e-03,2.496e-02,8.3543e-08,3.571e-05,1.042e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,40,14275,12233,2042,15681,8.1682e-06,1.886e-03,2.332e-02,2.1745e-08,7.988e-05,2.124e-03,8.1698e-06,1.889e-03,2.330e-02,8.3543e-08,4.780e-05,1.362e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,45,14275,12233,2042,15681,8.1682e-06,2.052e-03,2.346e-02,2.1745e-08,5.997e-05,1.572e-03,8.1698e-06,2.055e-03,2.346e-02,8.3543e-08,3.334e-05,1.005e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,50,14275,12233,2042,15681,8.1682e-06,2.232e-03,2.270e-02,2.1745e-08,7.793e-05,2.614e-03,8.1698e-06,2.236e-03,2.280e-02,8.3543e-08,3.347e-05,8.236e-04
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,55,14275,12233,2042,15681,8.1682e-06,2.421e-03,2.354e-02,2.1745e-08,1.200e-04,3.874e-03,8.1698e-06,2.425e-03,2.353e-02,8.3543e-08,4.823e-05,1.205e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,60,14275,12233,2042,15681,8.1682e-06,2.629e-03,2.359e-02,2.1745e-08,1.489e-04,4.691e-03,8.1698e-06,2.634e-03,2.361e-02,8.3543e-08,6.046e-05,1.459e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,65,14275,12233,2042,15681,8.1682e-06,2.837e-03,2.598e-02,2.1745e-08,1.353e-04,4.802e-03,8.1698e-06,2.841e-03,2.601e-02,8.3543e-08,5.940e-05,1.494e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,70,14275,12233,2042,15681,8.1682e-06,3.000e-03,2.578e-02,2.1745e-08,1.439e-04,5.214e-03,8.1698e-06,3.004e-03,2.597e-02,8.3543e-08,6.405e-05,1.622e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,75,14275,12233,2042,15681,8.1682e-06,3.192e-03,2.692e-02,2.1745e-08,1.632e-04,6.186e-03,8.1698e-06,3.197e-03,2.695e-02,8.3543e-08,6.543e-05,1.925e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,80,14275,12233,2042,15681,8.1682e-06,3.363e-03,2.777e-02,2.1745e-08,1.964e-04,7.370e-03,8.1698e-06,3.367e-03,2.802e-02,8.3543e-08,7.554e-05,2.294e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,85,14275,12233,2042,15681,8.1683e-06,3.495e-03,3.270e-02,2.1745e-08,2.472e-04,9.302e-03,8.1698e-06,3.498e-03,3.266e-02,8.3543e-08,9.248e-05,2.897e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,90,14275,12233,2042,15681,8.1683e-06,3.615e-03,3.004e-02,2.1745e-08,2.760e-04,1.023e-02,8.1698e-06,3.618e-03,3.023e-02,8.3543e-08,1.032e-04,3.188e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,95,14275,12233,2042,15681,8.1683e-06,3.769e-03,3.681e-02,2.1745e-08,2.526e-04,7.958e-03,8.1699e-06,3.773e-03,3.686e-02,8.3543e-08,9.822e-05,2.477e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,100,14275,12233,2042,15681,8.1683e-06,3.900e-03,3.603e-02,2.1745e-08,2.439e-04,6.282e-03,8.1699e-06,3.903e-03,3.610e-02,8.3543e-08,9.975e-05,2.369e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,105,14275,12233,2042,15681,8.1683e-06,3.969e-03,3.354e-02,2.1745e-08,2.225e-04,6.737e-03,8.1699e-06,3.971e-03,3.352e-02,8.3543e-08,9.407e-05,2.097e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,110,14275,12233,2042,15681,8.1683e-06,4.027e-03,3.193e-02,2.1745e-08,2.220e-04,6.941e-03,8.1699e-06,4.030e-03,3.185e-02,8.3543e-08,9.416e-05,2.160e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,115,14275,12233,2042,15681,8.1684e-06,4.124e-03,3.307e-02,2.1745e-08,2.174e-04,5.563e-03,8.1699e-06,4.127e-03,3.311e-02,8.3543e-08,9.214e-05,1.749e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,120,14275,12233,2042,15681,8.1684e-06,4.194e-03,3.251e-02,2.1745e-08,2.298e-04,6.333e-03,8.1699e-06,4.195e-03,3.252e-02,8.3543e-08,9.341e-05,1.996e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,125,14275,12233,2042,15681,8.1684e-06,4.215e-03,3.126e-02,2.1745e-08,2.727e-04,7.804e-03,8.1700e-06,4.216e-03,3.123e-02,8.3543e-08,9.986e-05,2.430e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,130,14275,12233,2042,15681,8.1684e-06,4.229e-03,3.256e-02,2.1745e-08,3.045e-04,9.136e-03,8.1700e-06,4.230e-03,3.277e-02,8.3543e-08,1.072e-04,2.845e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,135,14275,12233,2042,15681,8.1684e-06,4.211e-03,3.216e-02,2.1745e-08,2.881e-04,8.151e-03,8.1700e-06,4.212e-03,3.207e-02,8.3543e-08,1.020e-04,2.571e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,140,14275,12233,2042,15681,8.1685e-06,4.165e-03,2.721e-02,2.1745e-08,2.811e-04,8.193e-03,8.1700e-06,4.165e-03,2.723e-02,8.3543e-08,1.008e-04,2.584e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,145,14275,12233,2042,15681,8.1685e-06,4.144e-03,3.051e-02,2.1745e-08,2.839e-04,8.200e-03,8.1700e-06,4.145e-03,3.050e-02,8.3543e-08,1.013e-04,2.586e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,150,14275,12233,2042,15681,8.1685e-06,4.146e-03,2.841e-02,2.1745e-08,2.879e-04,8.207e-03,8.1700e-06,4.147e-03,2.853e-02,8.3543e-08,1.037e-04,2.589e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,155,14275,12233,2042,15681,8.1685e-06,4.183e-03,3.044e-02,2.1745e-08,2.998e-04,8.328e-03,8.1701e-06,4.185e-03,3.039e-02,8.3543e-08,1.121e-04,2.627e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,160,14275,12233,2042,15681,8.1686e-06,4.236e-03,2.849e-02,2.1745e-08,3.161e-04,8.331e-03,8.1701e-06,4.238e-03,2.860e-02,8.3543e-08,1.209e-04,2.628e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,165,14275,12233,2042,15681,8.1686e-06,4.286e-03,3.079e-02,2.1745e-08,3.182e-04,8.328e-03,8.1701e-06,4.288e-03,3.079e-02,8.3543e-08,1.200e-04,2.627e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,170,14275,12233,2042,15681,8.1686e-06,4.310e-03,3.011e-02,2.1745e-08,3.245e-04,8.052e-03,8.1702e-06,4.311e-03,3.012e-02,8.3543e-08,1.232e-04,2.540e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,175,14275,12233,2042,15681,8.1687e-06,4.327e-03,2.942e-02,2.1745e-08,3.333e-04,5.902e-03,8.1702e-06,4.328e-03,2.940e-02,8.3543e-08,1.356e-04,2.926e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,180,14275,12233,2042,15681,8.1687e-06,4.340e-03,2.937e-02,2.1745e-08,3.442e-04,7.049e-03,8.1702e-06,4.341e-03,2.936e-02,8.3543e-08,1.479e-04,3.828e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,185,14275,12233,2042,15681,8.1687e-06,4.372e-03,2.978e-02,2.1745e-08,3.451e-04,8.077e-03,8.1702e-06,4.374e-03,2.980e-02,8.3543e-08,1.544e-04,4.382e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,190,14275,12233,2042,15681,8.1688e-06,4.423e-03,2.993e-02,2.1745e-08,3.484e-04,8.724e-03,8.1703e-06,4.425e-03,3.010e-02,8.3543e-08,1.604e-04,4.731e-03
RANS_SA_WD_0.01-20_NN_Drift_Second,SA,195,14275,12233,2042,15681,8.1688e-06,4.465e-03,3.247e-02,2.1745e-08,3.648e-04,9.150e-03,8.1703e-06,4.466e-03,3.245e-02,8.3543e-08,1.698e-04,4.960e-03
