node,x,y,wall_distance_solver,moved_event_00009,in_quad_layer,displacement_event_00009
10611,-7.044531,-7.482852,1.027148e+01,1,0,7.782e-02
10612,0.883322,-9.451525,9.406352e+00,1,0,7.949e-02
10613,0.449084,-9.433969,9.375477e+00,1,0,8.154e-02
10614,-0.011016,-9.417761,9.362449e+00,1,0,4.573e-02
10615,-0.502324,-9.386960,9.356191e+00,1,0,7.283e-02
10616,-1.020688,-9.328311,9.348525e+00,1,0,9.067e-02
10617,-1.678290,-9.874920,9.987894e+00,1,0,5.462e-02
10618,-1.572031,-9.246662,9.350751e+00,1,0,2.981e-02
10619,-2.106601,-9.129041,9.345400e+00,1,0,7.596e-02
10620,10.366189,-0.967480,9.416024e+00,1,0,6.476e-02
10621,10.413013,-0.000101,9.413013e+00,1,0,8.619e-02
10622,10.388039,-0.505678,9.401648e+00,1,0,4.945e-02
10623,10.363586,0.984096,9.415157e+00,1,0,8.857e-02
10624,10.299058,1.464786,9.413717e+00,1,0,8.246e-02
10625,8.899706,-2.296403,8.226714e+00,1,0,6.582e-02
10626,9.477777,-2.436517,8.820959e+00,1,0,1.039e-01
10627,9.594638,-1.879161,8.797673e+00,1,0,4.921e-02
10628,8.746756,-2.833746,8.248778e+00,1,0,7.775e-02
10629,-0.606060,0.777533,9.787766e-01,1,0,9.432e-03
10630,-0.601469,0.699594,9.163985e-01,1,0,4.731e-03
10631,-0.666835,0.685103,9.508040e-01,1,0,1.176e-02
10632,1.932961,-0.876374,1.280019e+00,1,0,1.491e-02
10633,2.039955,-0.868340,1.354814e+00,1,0,1.380e-02
10634,2.021815,-0.757917,1.272220e+00,1,0,1.629e-02
10635,-0.604369,-0.564645,8.225262e-01,1,0,9.428e-03
10636,-0.595208,-0.503371,7.755865e-01,1,0,8.700e-03
10637,-0.478164,1.758618,1.802376e+00,1,0,2.032e-02
10638,-0.464211,1.947107,1.979592e+00,1,0,6.041e-03
10639,0.031453,2.099634,2.049347e+00,1,0,1.480e-02
10640,-0.082632,2.047791,2.008124e+00,1,0,1.659e-02
10641,0.172224,2.150336,2.092772e+00,1,0,4.993e-03
10642,0.333999,2.189459,2.130142e+00,1,0,2.546e-02
10643,0.519930,2.223348,2.169105e+00,1,0,2.104e-02
10644,0.748358,2.253556,2.213545e+00,1,0,2.212e-02
10645,0.761066,2.402891,2.363417e+00,1,0,1.455e-02
10646,0.629578,2.408982,2.360296e+00,1,0,2.377e-02
10647,1.161858,2.097462,2.100496e+00,1,0,2.282e-02
10648,0.978464,2.183311,2.164773e+00,1,0,2.996e-02
10649,1.312678,2.023716,2.047729e+00,1,0,7.526e-03
10650,-0.442643,0.354240,5.633507e-01,1,0,5.099e-03
10651,-6.701920,-7.999633,1.042943e+01,1,0,8.458e-02
10652,1.595261,-1.793124,1.889346e+00,1,0,1.783e-02
10653,1.696714,-1.887278,2.011773e+00,1,0,1.056e-02
10654,1.800279,-1.759779,1.933202e+00,1,0,1.663e-02
10655,1.883420,-1.641560,1.864176e+00,1,0,8.749e-03
10656,1.873635,-1.362569,1.618590e+00,1,0,1.186e-02
10657,2.051666,-0.969470,1.430340e+00,1,0,9.978e-03
10658,2.168434,-0.968231,1.517468e+00,1,0,9.084e-03
10659,2.155996,-0.863723,1.443033e+00,1,0,1.388e-02
10660,1.601933,-2.593624,2.662557e+00,1,0,5.300e-03
10661,1.752638,-2.485699,2.597145e+00,1,0,7.572e-03
10662,0.934702,-2.194167,2.171090e+00,1,0,2.215e-02
10663,1.076818,-2.173696,2.166005e+00,1,0,1.066e-02
10664,0.741011,-2.251001,2.210421e+00,1,0,3.401e-02
10665,0.524147,-2.216638,2.162592e+00,1,0,2.360e-02
10666,0.337109,-2.188627,2.129334e+00,1,0,1.330e-02
10667,0.158330,-2.152216,2.095103e+00,1,0,2.174e-02
10668,0.072049,-1.981591,1.928840e+00,1,0,1.335e-02
10669,1.965649,-1.068248,1.440011e+00,1,0,1.916e-02
10670,2.047089,-1.183148,1.579948e+00,1,0,1.792e-02
10671,2.059347,-1.079437,1.512415e+00,1,0,1.471e-02
10672,2.275274,-1.837888,2.236996e+00,1,0,2.255e-02
10673,2.344985,-1.675399,2.148475e+00,1,0,2.549e-02
10674,2.202212,-1.624218,2.020742e+00,1,0,1.324e-02
10675,1.702975,0.648517,9.564249e-01,1,0,4.080e-03
10676,-5.186550,-10.167802,1.140240e+01,1,0,1.113e-01
10677,1.786596,0.803551,1.124468e+00,1,0,8.116e-03
10678,1.777474,0.725899,1.063671e+00,1,0,3.562e-03
10679,-7.212565,6.000256,9.378195e+00,1,0,5.709e-02
10680,-0.282198,-0.100596,2.987234e-01,1,0,2.727e-03
10681,-0.274821,-0.080576,2.857884e-01,1,0,3.230e-03
10682,-0.294539,-0.072347,3.028658e-01,1,0,3.458e-03
10683,-0.342495,-0.129213,3.650834e-01,1,0,3.636e-03
10684,-0.350282,-0.153552,3.811772e-01,1,0,5.511e-03
10685,-0.317711,-0.153462,3.513122e-01,1,0,4.504e-03
10686,-0.500308,0.502802,7.042585e-01,1,0,8.643e-03
10687,-0.555021,0.495045,7.394645e-01,1,0,4.825e-03
10688,-0.526195,0.451221,6.891600e-01,1,0,3.540e-03
10689,5.464837,8.278821,9.406043e+00,1,0,5.896e-02
10690,4.823398,8.525974,9.344014e+00,1,0,1.250e-01
10691,4.762168,7.799953,8.659861e+00,1,0,4.011e-02
10692,6.446546,8.610940,1.018887e+01,1,0,8.810e-02
10693,5.678622,8.823030,9.986760e+00,1,0,1.301e-01
10694,1.991846,-0.658507,1.190542e+00,1,0,1.371e-02
10695,-0.815759,1.082108,1.347744e+00,1,0,7.639e-03
10696,-0.724455,1.062153,1.277334e+00,1,0,1.276e-02
10697,-0.706697,1.151176,1.341342e+00,1,0,1.014e-02
10698,-0.429417,2.967637,2.968626e+00,1,0,2.022e-02
10699,-0.337539,2.803026,2.790962e+00,1,0,2.921e-02
10700,-0.178602,2.883205,2.849031e+00,1,0,2.224e-02
10701,0.041075,-2.763005,2.710703e+00,1,0,2.282e-02
10702,-0.136886,-2.792993,2.754864e+00,1,0,1.056e-02
10703,-0.009640,-2.940813,2.891340e+00,1,0,2.622e-02
10704,0.502875,-2.528840,2.473603e+00,1,0,2.025e-02
10705,0.642633,-2.529747,2.481627e+00,1,0,2.391e-02
10706,0.636479,-2.400383,2.352129e+00,1,0,1.621e-02
10707,1.294423,-2.744165,2.758817e+00,1,0,3.120e-02
10708,1.232292,-2.577390,2.585467e+00,1,0,1.999e-02
10709,1.087447,-2.629984,2.620587e+00,1,0,2.573e-02
10710,-0.643504,0.298444,7.078947e-01,1,0,7.467e-03
10711,-0.605279,0.273784,6.629364e-01,1,0,6.541e-03
10712,-3.106949,8.179849,8.734262e+00,1,0,8.020e-03
10713,-3.322240,8.744086,9.338174e+00,1,0,3.832e-02
10714,-3.959754,8.485078,9.350609e+00,1,0,5.632e-02
10715,-2.757139,8.935222,9.332047e+00,1,0,5.651e-02
10716,-2.218817,9.074512,9.319240e+00,1,0,1.147e-01
10717,-1.742171,9.176080,9.313227e+00,1,0,7.251e-02
10718,-0.509219,0.548926,7.431761e-01,1,0,8.939e-03
10719,-0.589502,0.637207,8.624550e-01,1,0,2.873e-03
10720,-0.575544,0.584145,8.149052e-01,1,0,3.871e-03
10721,-0.563508,0.538354,7.746262e-01,1,0,2.968e-03
10722,-0.255995,0.041286,2.591162e-01,1,0,2.103e-03
10723,-0.269441,0.028323,2.708447e-01,1,0,2.911e-03
10724,1.725931,0.880572,1.141220e+00,1,0,3.240e-03
10725,1.759669,0.960718,1.224776e+00,1,0,5.686e-03
10726,1.815822,0.876493,1.197416e+00,1,0,1.627e-02
10727,1.616437,0.384722,7.266396e-01,1,0,8.114e-03
10728,1.735015,-0.486640,8.815127e-01,1,0,5.834e-03
10729,-0.396178,0.236550,4.592062e-01,1,0,5.450e-03
10730,-0.487293,0.144765,5.077106e-01,1,0,1.495e-03
10731,-0.453615,0.157757,4.794193e-01,1,0,4.377e-03
10732,-0.478282,0.181438,5.105438e-01,1,0,3.970e-03
10733,-0.423601,0.264255,4.968722e-01,1,0,4.920e-03
10734,-0.667542,-0.901105,1.113890e+00,1,0,1.421e-02
10735,-0.688993,-0.748731,1.011824e+00,1,0,1.330e-02
10736,-0.678637,-0.829304,1.064946e+00,1,0,1.030e-02
10737,-0.218902,-0.000782,2.189033e-01,1,0,2.162e-03
10738,-0.244512,0.000995,2.445137e-01,1,0,3.186e-03
10739,5.123953,9.116008,1.000543e+01,1,0,1.094e-01
10740,-0.650546,0.621456,8.949514e-01,1,0,1.026e-02
10741,-0.699180,-1.165897,1.349773e+00,1,0,1.156e-02
10742,-0.661483,-1.251608,1.404535e+00,1,0,1.162e-02
10743,-0.582355,-0.446319,7.303399e-01,1,0,9.365e-03
10744,-0.568425,-0.386314,6.844908e-01,1,0,5.516e-03
10745,-0.256770,0.015969,2.572379e-01,1,0,1.870e-03
10746,-0.253912,2.105888,2.089512e+00,1,0,1.523e-02
10747,-0.360242,2.031083,2.036374e+00,1,0,6.601e-03
10748,-0.836678,1.692818,1.876299e+00,1,0,1.021e-02
10749,-0.899239,1.562559,1.792631e+00,1,0,1.762e-02
10750,-0.651420,1.741781,1.844012e+00,1,0,1.782e-02
10751,-0.524994,-0.297280,6.012739e-01,1,0,4.677e-03
10752,-0.544410,-0.335524,6.371340e-01,1,0,5.540e-03
10753,-0.721022,-1.075323,1.286149e+00,1,0,1.478e-02
10754,-0.759003,-0.845069,1.130002e+00,1,0,1.096e-02
10755,-0.748564,-0.915365,1.175817e+00,1,0,1.295e-02
10756,-0.682971,-0.677186,9.567943e-01,1,0,8.986e-03
10757,-0.664846,-0.556271,8.629866e-01,1,0,9.834e-03
10758,-0.675113,-0.615529,9.091778e-01,1,0,6.575e-03
10759,-0.651232,-0.493128,8.135527e-01,1,0,7.045e-03
10760,-0.998127,1.229651,1.577003e+00,1,0,9.535e-03
10761,-1.014922,1.112631,1.500208e+00,1,0,7.246e-03
10762,-0.834184,1.408419,1.627044e+00,1,0,1.491e-03
10763,1.672095,1.491406,1.635849e+00,1,0,1.719e-02
10764,1.736178,1.398436,1.580373e+00,1,0,1.852e-02
10765,1.444359,1.960043,2.009782e+00,1,0,1.526e-02
10766,1.627941,1.764143,1.872568e+00,1,0,9.177e-03
10767,1.559620,1.862629,1.944881e+00,1,0,1.816e-02
10768,-0.759732,0.723062,1.044100e+00,1,0,1.546e-02
10769,-0.265266,-0.060768,2.717634e-01,1,0,2.933e-03
10770,-0.254870,-0.043390,2.583278e-01,1,0,1.745e-03
10771,-0.243686,-0.027302,2.451196e-01,1,0,2.249e-03
10772,-0.437253,-0.233870,4.940266e-01,1,0,5.510e-03
10773,-0.483962,-0.237921,5.376877e-01,1,0,5.966e-03
10774,-0.415148,-0.215694,4.660879e-01,1,0,1.559e-03
10775,-5.513847,-9.364945,1.085750e+01,1,0,1.139e-01
10776,-4.841603,-9.596537,1.073675e+01,1,0,6.122e-02
10777,-6.286863,-8.463897,1.053568e+01,1,0,1.092e-01
10778,-3.528640,-9.665644,1.027324e+01,1,0,9.576e-02
10779,-2.721130,-9.656662,1.001241e+01,1,0,9.104e-02
10780,1.606362,0.251454,6.564332e-01,1,0,5.512e-03
10781,1.628360,0.209284,6.622962e-01,1,0,8.792e-03
10782,1.647732,0.159360,6.670474e-01,1,0,4.706e-03
10783,1.662102,0.106047,6.705408e-01,1,0,3.629e-03
10784,1.669771,0.058094,6.722857e-01,1,0,5.576e-03
10785,1.673164,0.008544,6.732183e-01,1,0,5.035e-03
10786,8.376851,-6.183837,9.625891e+00,1,0,2.663e-02
10787,8.687243,-4.957833,9.147340e+00,1,0,9.794e-02
10788,9.076410,-3.736389,8.898820e+00,1,0,8.532e-02
10789,8.856489,-4.329637,8.970517e+00,1,0,7.242e-02
10790,9.324618,-3.067382,8.871758e+00,1,0,8.105e-02
10791,9.683754,-1.379495,8.792645e+00,1,0,6.511e-02
10792,9.757907,-0.473733,8.770711e+00,1,0,5.555e-02
10793,9.738043,-0.902504,8.784527e+00,1,0,1.046e-02
10794,9.781315,-0.000104,8.781315e+00,1,0,8.082e-02
10795,10.388031,0.505545,9.401633e+00,1,0,9.339e-02
10796,9.757899,0.473616,8.770696e+00,1,0,7.365e-02
10797,9.735491,0.918749,8.783672e+00,1,0,3.051e-02
10798,9.688039,1.394303,8.799210e+00,1,0,8.502e-02
10799,9.186946,3.513851,8.909165e+00,1,0,6.084e-02
10800,8.663033,4.731888,9.006266e+00,1,0,9.971e-02
10801,7.480915,7.092931,9.607910e+00,1,0,1.127e-01
10802,1.615289,0.315653,6.915330e-01,1,0,5.026e-03
10803,-3.724248,7.930401,8.748490e+00,1,0,4.393e-02
10804,-5.781661,6.947093,9.031614e+00,1,0,8.072e-02
10805,-5.282173,7.294085,8.997927e+00,1,0,6.010e-02
10806,-4.837769,7.447118,8.871494e+00,1,0,9.453e-03
10807,-0.410882,0.198021,4.545808e-01,1,0,5.101e-03
10808,-0.383831,0.103069,3.969126e-01,1,0,4.662e-03
10809,2.127972,-8.670059,8.742889e+00,1,0,4.944e-02
10810,1.686767,-8.764664,8.784118e+00,1,0,3.537e-02
10811,0.454425,-8.866182,8.807822e+00,1,0,4.956e-02
10812,0.010130,-8.820970,8.765305e+00,1,0,3.549e-02
10813,-0.451896,-8.791720,8.758864e+00,1,0,6.346e-02
10814,-0.943592,-8.735864,8.751092e+00,1,0,7.337e-02
10815,-1.482546,-8.654376,8.752009e+00,1,0,7.349e-02
10816,-1.979235,-8.567822,8.769948e+00,1,0,6.579e-02
10817,-8.388387,-3.631251,9.139318e+00,1,0,8.824e-02
10818,-7.155398,-6.117700,9.410047e+00,1,0,1.066e-02
10819,-8.039203,-2.847830,8.527807e+00,1,0,8.470e-02
10820,-8.271277,-2.285283,8.580609e+00,1,0,4.266e-02
10821,-8.367398,-1.758325,8.549816e+00,1,0,7.509e-02
10822,-8.443878,-1.298433,8.542946e+00,1,0,1.991e-02
10823,-8.484814,-0.862420,8.528450e+00,1,0,3.933e-02
10824,-8.529732,-0.432845,8.540688e+00,1,0,4.580e-02
10825,-8.529725,0.432584,8.540668e+00,1,0,4.869e-02
10826,-9.124873,-0.000126,9.124873e+00,1,0,8.701e-02
10827,-8.484800,0.862158,8.528411e+00,1,0,7.357e-02
10828,-8.974414,1.841900,9.161162e+00,1,0,3.599e-02
10829,-8.443859,1.298170,8.542887e+00,1,0,8.152e-02
10830,-8.366857,1.786672,8.555151e+00,1,0,8.602e-02
10831,-8.513844,3.077767,9.052137e+00,1,0,4.043e-02
10832,-7.681494,2.187315,7.986247e+00,1,0,7.118e-02
10833,-7.518783,2.672212,7.978616e+00,1,0,7.409e-02
10834,-8.043942,2.845544,8.531515e+00,1,0,9.523e-02
10835,-6.899976,4.199229,8.074956e+00,1,0,4.697e-02
10836,-6.687327,4.591041,8.108703e+00,1,0,3.784e-02
10837,-7.099473,4.834849,8.586573e+00,1,0,1.155e-01
10838,-7.292983,3.197684,7.961877e+00,1,0,6.625e-02
10839,-7.862740,3.385211,8.559216e+00,1,0,1.197e-01
10840,-6.511446,-7.129385,9.649571e+00,1,0,7.351e-02
10841,-6.816619,-6.639055,9.510468e+00,1,0,7.176e-02
10842,-6.149006,-7.599010,9.768360e+00,1,0,1.099e-01
10843,-2.579602,8.362518,8.732463e+00,1,0,9.343e-02
10844,-2.086023,8.491896,8.721857e+00,1,0,6.993e-02
10845,-4.864071,5.441896,7.292850e+00,1,0,4.880e-02
10846,-4.517252,5.736478,7.294446e+00,1,0,6.273e-02
10847,-4.828506,6.121667,7.789649e+00,1,0,6.869e-02
10848,-6.896321,6.479434,9.457975e+00,1,0,9.742e-02
10849,2.268568,9.242720,9.329332e+00,1,0,3.448e-02
10850,1.068382,9.386933,9.352016e+00,1,0,5.271e-02
10851,-0.465062,9.401719,9.368274e+00,1,0,4.707e-02
10852,-1.622849,8.630604,8.754949e+00,1,0,6.222e-02
10853,-0.328932,0.047973,3.322552e-01,1,0,1.151e-03
10854,1.829357,1.022691,1.316712e+00,1,0,1.684e-02
10855,1.733835,1.236394,1.437770e+00,1,0,2.062e-02
10856,1.814153,1.161331,1.418286e+00,1,0,1.575e-02
10857,-0.152617,2.165990,2.133875e+00,1,0,2.095e-02
10858,-0.031586,2.225820,2.180194e+00,1,0,2.406e-02
10859,0.117433,2.293851,2.238247e+00,1,0,2.383e-02
10860,0.289766,2.335270,2.275797e+00,1,0,2.382e-02
10861,0.470734,2.380286,2.323949e+00,1,0,2.013e-02
10862,1.246657,2.229280,2.242114e+00,1,0,1.801e-02
10863,1.130002,2.304431,2.302055e+00,1,0,2.241e-02
10864,1.392572,2.144696,2.180329e+00,1,0,2.226e-02
10865,2.020949,-1.293221,1.647652e+00,1,0,2.075e-02
10866,1.986220,-1.410453,1.721048e+00,1,0,1.575e-02
10867,1.812936,1.313557,1.544764e+00,1,0,5.299e-03
10868,-0.831716,0.982320,1.280753e+00,1,0,4.002e-03
10869,-0.743841,0.968150,1.213691e+00,1,0,9.918e-03
10870,-0.768066,1.275841,1.479515e+00,1,0,9.479e-03
10871,-0.451014,0.299366,5.386647e-01,1,0,4.140e-03
10872,-0.501822,0.361317,6.153184e-01,1,0,3.953e-03
10873,-0.476055,0.330171,5.764844e-01,1,0,6.815e-03
10874,1.899191,-0.617947,1.091056e+00,1,0,6.514e-03
10875,1.984615,-0.588609,1.147139e+00,1,0,6.586e-03
10876,2.086447,-0.621920,1.251860e+00,1,0,6.514e-03
10877,1.948955,-0.973513,1.359501e+00,1,0,1.330e-02
10878,1.972174,-0.471307,1.080394e+00,1,0,5.535e-03
10879,2.062438,-0.439901,1.149908e+00,1,0,1.638e-02
10880,2.007264,-0.378440,1.076010e+00,1,0,1.035e-02
10881,2.164944,-1.202420,1.674189e+00,1,0,1.685e-03
10882,2.173012,-1.084423,1.597476e+00,1,0,1.790e-02
10883,2.149232,-0.773889,1.385510e+00,1,0,2.882e-03
10884,-0.585716,-1.520217,1.614005e+00,1,0,4.999e-03
10885,1.353793,-2.173220,2.201830e+00,1,0,2.057e-02
10886,1.463238,-2.097373,2.147920e+00,1,0,2.021e-02
10887,0.995749,-2.328010,2.310488e+00,1,0,2.244e-02
10888,0.759678,-2.398585,2.359015e+00,1,0,9.513e-03
10889,0.879165,-2.380229,2.350945e+00,1,0,8.577e-03
10890,0.497369,-2.367333,2.312005e+00,1,0,2.313e-02
10891,0.776542,-2.524540,2.485911e+00,1,0,1.252e-02
10892,0.317599,-2.349182,2.289743e+00,1,0,9.866e-03
10893,0.135311,-2.307434,2.251074e+00,1,0,2.224e-02
10894,0.015373,-2.137782,2.088578e+00,1,0,6.537e-03
10895,-0.021374,-2.280117,2.233402e+00,1,0,2.117e-02
10896,1.661640,0.416857,7.820087e-01,1,0,3.194e-03
10897,1.718745,0.453934,8.500882e-01,1,0,4.674e-03
10898,-0.365571,-0.178982,4.054665e-01,1,0,2.987e-03
10899,-0.375989,-0.203280,4.255556e-01,1,0,1.068e-03
10900,-0.118451,-1.802090,1.768663e+00,1,0,1.167e-02
10901,1.633405,0.654845,9.110569e-01,1,0,5.551e-03
10902,1.770500,0.596681,9.745244e-01,1,0,1.149e-02
10903,0.216859,-2.511510,2.452741e+00,1,0,1.315e-02
10904,0.369774,-2.537585,2.478665e+00,1,0,2.703e-02
10905,0.973264,-2.833813,2.811415e+00,1,0,9.875e-03
10906,0.940535,-2.658156,2.633420e+00,1,0,1.859e-02
10907,0.792872,-2.684868,2.647030e+00,1,0,2.030e-02
10908,-0.809482,-0.585540,9.959554e-01,1,0,1.089e-02
10909,-0.823882,-0.646982,1.044018e+00,1,0,1.163e-02
10910,-0.754632,-0.659708,9.981816e-01,1,0,1.788e-03
10911,1.883265,1.235126,1.518451e+00,1,0,1.339e-02
10912,1.870216,1.646464,1.862289e+00,1,0,1.691e-02
10913,1.807860,1.745829,1.923683e+00,1,0,1.296e-02
10914,1.704161,1.661514,1.804570e+00,1,0,8.997e-03
10915,2.269647,1.675640,2.102325e+00,1,0,1.985e-02
10916,2.145062,1.773769,2.111262e+00,1,0,1.641e-02
10917,2.063145,1.606755,1.926639e+00,1,0,1.182e-02
10918,1.892022,1.094492,1.411954e+00,1,0,1.732e-02
10919,-0.856220,-1.314142,1.559615e+00,1,0,7.198e-03
10920,-0.756044,-1.286907,1.482612e+00,1,0,1.169e-02
10921,-0.788856,-1.191807,1.420557e+00,1,0,8.536e-03
10922,-0.813812,-1.407126,1.615379e+00,1,0,1.533e-02
10923,-0.589338,-1.744486,1.824339e+00,1,0,4.820e-03
10924,-0.678979,-1.727190,1.840923e+00,1,0,1.393e-02
10925,-0.695161,-1.833612,1.945526e+00,1,0,9.813e-03
10926,5.276355,-7.599793,8.720325e+00,1,0,2.879e-02
10927,5.772813,-7.408121,8.812491e+00,1,0,8.543e-02
10928,5.545541,-6.874835,8.241681e+00,1,0,7.342e-02
10929,7.140374,-6.742864,9.119781e+00,1,0,3.911e-02
10930,6.731974,-6.975987,9.028838e+00,1,0,6.089e-02
10931,7.539434,-6.389464,9.142727e+00,1,0,8.248e-02
10932,7.150546,-6.022733,8.608282e+00,1,0,3.978e-02
10933,6.840844,-6.313200,8.600695e+00,1,0,4.343e-02
10934,8.534960,-3.291602,8.222547e+00,1,0,9.724e-02
10935,8.203146,-4.743850,8.624930e+00,1,0,7.419e-02
10936,7.682868,-4.558181,8.089360e+00,1,0,6.616e-02
10937,7.516839,-5.097357,8.273587e+00,1,0,5.422e-02
10938,8.399250,-3.767918,8.303379e+00,1,0,7.518e-02
10939,8.324320,-4.221052,8.453575e+00,1,0,5.461e-02
10940,8.229119,-2.676238,7.708593e+00,1,0,8.195e-02
10941,8.082788,-3.159807,7.755661e+00,1,0,2.702e-02
10942,1.804829,-1.979370,2.136740e+00,1,0,2.674e-02
10943,8.101981,4.508771,8.412321e+00,1,0,9.553e-02
10944,8.359874,3.892069,8.325619e+00,1,0,1.902e-02
10945,8.919883,4.118026,8.926516e+00,1,0,4.952e-02
10946,4.788261,-7.798134,8.669591e+00,1,0,6.274e-02
10947,3.081834,-8.459250,8.711656e+00,1,0,4.357e-02
10948,2.585098,-8.586181,8.731268e+00,1,0,5.855e-02
10949,4.283172,-8.008533,8.655393e+00,1,0,7.006e-02
10950,4.144337,-7.451596,8.087839e+00,1,0,3.400e-02
10951,3.659716,-7.550212,8.004986e+00,1,0,7.737e-02
10952,2.865139,-8.004541,8.218967e+00,1,0,8.462e-02
10953,1.299143,-8.889524,8.872296e+00,1,0,6.888e-02
10954,0.851399,-8.932691,8.886588e+00,1,0,7.565e-02
10955,-1.818661,-7.484029,7.679193e+00,1,0,6.329e-02
10956,-1.908066,-8.004277,8.205576e+00,1,0,7.890e-02
10957,-1.409583,-8.085649,8.179488e+00,1,0,4.964e-02
10958,-7.598977,-4.031591,8.600344e+00,1,0,9.612e-02
10959,-7.835293,-3.415107,8.545886e+00,1,0,7.603e-02
10960,-7.523713,-2.646921,7.974849e+00,1,0,6.089e-02
10961,-7.697022,-2.141494,7.988804e+00,1,0,1.238e-01
10962,-0.007515,-2.044927,1.997884e+00,1,0,8.079e-03
10963,1.654721,0.343974,7.395793e-01,1,0,8.142e-03
10964,-0.316075,-0.134625,3.423371e-01,1,0,2.777e-03
10965,-0.288110,-0.120475,3.111151e-01,1,0,2.060e-03
10966,-0.303536,-0.093786,3.170284e-01,1,0,3.297e-03
10967,1.699707,0.176417,7.216039e-01,1,0,2.714e-03
10968,-0.771860,-0.780182,1.092332e+00,1,0,4.240e-03
10969,-0.268296,0.005786,2.683556e-01,1,0,1.542e-03
10970,-0.277350,-0.006786,2.774287e-01,1,0,2.141e-03
10971,-0.258764,-0.014301,2.591368e-01,1,0,5.172e-04
10972,-0.637677,-0.436785,7.700998e-01,1,0,4.741e-03
10973,-0.629443,-0.387585,7.368333e-01,1,0,6.432e-03
10974,-4.231769,-9.228771,1.013956e+01,1,0,5.947e-02
10975,-0.633303,0.568902,8.469958e-01,1,0,9.358e-03
10976,-0.736146,0.659724,9.841985e-01,1,0,1.190e-02
10977,-0.713887,0.600422,9.288958e-01,1,0,1.007e-02
10978,-0.335343,2.224002,2.220314e+00,1,0,2.418e-02
10979,-0.444319,2.144530,2.165817e+00,1,0,2.153e-02
10980,-0.315001,-0.062781,3.209088e-01,1,0,3.551e-03
10981,-0.338432,-0.054647,3.426246e-01,1,0,3.475e-03
10982,-0.868495,1.311708,1.564485e+00,1,0,1.127e-02
10983,-0.925282,0.995512,1.353484e+00,1,0,1.060e-02
10984,-0.585128,-0.308888,6.598403e-01,1,0,1.211e-03
10985,-0.610540,-0.341807,6.976941e-01,1,0,6.245e-03
10986,-0.562503,-0.274955,6.245214e-01,1,0,7.026e-03
10987,-0.283304,-0.051153,2.876488e-01,1,0,1.335e-04
10988,-0.272318,-0.032405,2.741353e-01,1,0,2.663e-03
10989,-0.812369,-1.097221,1.357648e+00,1,0,1.241e-02
10990,-0.737334,-0.997784,1.233080e+00,1,0,1.067e-02
10991,-0.771157,-0.712052,1.045106e+00,1,0,1.075e-02
10992,-1.081929,-0.661239,1.265632e+00,1,0,9.658e-03
10993,-1.058048,-0.586938,1.207941e+00,1,0,1.409e-02
10994,-1.141375,-0.556867,1.268375e+00,1,0,4.108e-03
10995,-0.741890,-0.601962,9.516746e-01,1,0,8.102e-03
10996,-0.709298,-0.479040,8.531413e-01,1,0,7.327e-03
10997,-0.726799,-0.540344,9.024202e-01,1,0,7.965e-03
10998,-0.755289,1.820032,1.956293e+00,1,0,9.652e-03
10999,-0.943088,1.449299,1.720248e+00,1,0,1.265e-02
11000,1.601258,1.584191,1.694453e+00,1,0,1.682e-02
11001,1.727389,-0.049611,7.290785e-01,1,0,6.077e-03
11002,1.719447,-0.111057,7.279686e-01,1,0,8.946e-03
11003,1.738603,-0.344973,8.151937e-01,1,0,1.052e-02
11004,1.719418,-0.288730,7.751953e-01,1,0,1.518e-03
11005,1.757800,-0.401270,8.574840e-01,1,0,5.677e-03
11006,1.787892,-0.455205,9.099367e-01,1,0,5.783e-03
11007,-0.777936,0.576193,9.648634e-01,1,0,7.517e-03
11008,-0.842853,0.548735,1.003124e+00,1,0,6.401e-03
11009,-0.811689,0.491570,9.466202e-01,1,0,8.330e-03
11010,-0.847357,0.800109,1.160743e+00,1,0,2.223e-03
11011,-0.827763,0.711262,1.087309e+00,1,0,1.318e-02
11012,1.786859,0.500641,9.326241e-01,1,0,8.832e-04
11013,1.728426,0.545910,9.102868e-01,1,0,8.766e-03
11014,4.181153,8.828165,9.383828e+00,1,0,6.235e-02
11015,3.848041,8.280807,8.756888e+00,1,0,8.988e-02
11016,4.266664,8.029831,8.668869e+00,1,0,5.650e-02
11017,-0.371604,-1.742702,1.758320e+00,1,0,3.584e-03
11018,-0.479282,-1.789352,1.832105e+00,1,0,1.034e-02
11019,1.837651,0.577749,1.017572e+00,1,0,1.308e-02
11020,1.864126,0.660818,1.087839e+00,1,0,7.252e-03
11021,1.788635,0.668812,1.034047e+00,1,0,8.902e-03
11022,-0.437956,0.220487,4.886674e-01,1,0,5.677e-03
11023,-0.484722,0.275697,5.555853e-01,1,0,4.216e-03
11024,-0.465364,0.247079,5.250674e-01,1,0,3.316e-03
11025,-0.400594,-0.190901,4.422567e-01,1,0,4.051e-03
11026,-0.378879,-0.142834,4.039305e-01,1,0,3.239e-03
11027,-0.392855,-0.167460,4.258320e-01,1,0,3.949e-03
11028,-3.149341,-9.304417,9.805477e+00,1,0,8.422e-02
11029,-2.620270,-8.946267,9.302392e+00,1,0,4.021e-02
11030,-3.754211,-9.185978,9.908778e+00,1,0,8.689e-02
11031,5.325260,-6.377069,7.705509e+00,1,0,8.451e-02
