case,model,step,x,y,Cfx_ref,Cfx_case,Cp_ref,Cp_case,Yplus_ref,Yplus_case
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.912439,0.012917,1.338441e-03,1.338441e-03,2.947609e-02,2.947609e-02,0.7763,0.7763
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.916595,0.012391,1.310408e-03,1.310408e-03,3.557662e-02,3.557662e-02,0.7682,0.7682
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.920722,0.011866,1.281543e-03,1.281543e-03,4.174541e-02,4.174541e-02,0.7597,0.7597
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.924820,0.011342,1.251876e-03,1.251876e-03,4.800516e-02,4.800516e-02,0.7509,0.7509
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.928890,0.010819,1.221440e-03,1.221440e-03,5.435088e-02,5.435088e-02,0.7417,0.7417
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.932930,0.010297,1.190228e-03,1.190228e-03,6.078392e-02,6.078392e-02,0.7322,0.7322
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.936943,0.009777,1.158219e-03,1.158219e-03,6.730422e-02,6.730422e-02,0.7223,0.7223
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.940927,0.009257,1.125380e-03,1.125380e-03,7.391545e-02,7.391545e-02,0.7121,0.7121
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.944883,0.008739,1.091733e-03,1.091733e-03,8.063572e-02,8.063572e-02,0.7014,0.7014
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.948811,0.008222,1.057241e-03,1.057241e-03,8.743364e-02,8.743364e-02,0.6902,0.6902
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.952712,0.007707,1.021523e-03,1.021523e-03,9.425768e-02,9.425768e-02,0.6785,0.6785
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.956585,0.007193,9.851762e-04,9.851762e-04,1.014123e-01,1.014123e-01,0.6663,0.6663
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.960432,0.006679,9.482583e-04,9.482583e-04,1.084653e-01,1.084653e-01,0.6537,0.6537
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.964251,0.006168,9.121792e-04,9.121792e-04,1.162201e-01,1.162201e-01,0.6412,0.6412
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.968069,0.005654,8.689560e-04,8.689560e-04,1.225614e-01,1.225614e-01,0.6259,0.6259
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.971541,0.005184,8.271899e-04,8.271899e-04,1.308400e-01,1.308400e-01,0.6106,0.6106
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.974696,0.004756,7.895299e-04,7.895299e-04,1.362132e-01,1.362132e-01,0.5966,0.5966
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.977564,0.004365,7.554938e-04,7.554938e-04,1.434845e-01,1.434845e-01,0.5836,0.5836
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.980172,0.004008,7.234958e-04,7.234958e-04,1.479547e-01,1.479547e-01,0.5711,0.5711
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.982542,0.003683,6.920641e-04,6.920641e-04,1.541991e-01,1.541991e-01,0.5585,0.5585
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.984697,0.003387,6.607738e-04,6.607738e-04,1.581213e-01,1.581213e-01,0.5457,0.5457
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.986656,0.003117,6.276371e-04,6.276371e-04,1.632135e-01,1.632135e-01,0.5318,0.5318
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.988436,0.002871,5.944334e-04,5.944334e-04,1.667759e-01,1.667759e-01,0.5175,0.5175
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.990055,0.002647,5.559788e-04,5.559788e-04,1.696469e-01,1.696469e-01,0.5005,0.5005
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.991526,0.002443,5.207569e-04,5.207569e-04,1.733382e-01,1.733382e-01,0.4844,0.4844
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.992864,0.002257,4.937429e-04,4.937429e-04,1.751347e-01,1.751347e-01,0.4717,0.4717
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.994080,0.002088,4.821997e-04,4.821997e-04,1.777833e-01,1.777833e-01,0.4661,0.4661
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.995186,0.001934,4.916197e-04,4.916197e-04,1.793107e-01,1.793107e-01,0.4706,0.4706
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.996190,0.001793,5.180280e-04,5.180280e-04,1.824346e-01,1.824346e-01,0.4831,0.4831
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.997104,0.001666,5.369921e-04,5.369921e-04,1.850838e-01,1.850838e-01,0.4919,0.4919
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.997935,0.001549,4.801279e-04,4.801279e-04,1.935549e-01,1.935549e-01,0.4651,0.4651
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.998689,0.001444,3.252073e-04,3.252073e-04,1.988483e-01,1.988483e-01,0.3829,0.3829
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.999376,0.001348,2.392473e-03,2.392473e-03,3.839705e-01,3.839705e-01,1.0375,1.0375
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,1.000000,0.001260,5.665246e-03,5.665246e-03,-1.586863e-01,-1.586863e-01,2.0205,2.0205
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,1.000000,0.000630,0.000000e+00,0.000000e+00,-1.364487e-01,-1.364487e-01,0.6140,0.6140
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,1.000000,0.000000,0.000000e+00,0.000000e+00,1.526227e-01,1.526227e-01,0.8799,0.8799
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,1.000000,-0.000630,0.000000e+00,0.000000e+00,-2.929471e-01,-2.929471e-01,1.0465,1.0465
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,1.000000,-0.001260,6.777566e-03,6.777566e-03,-5.995851e-01,-5.995851e-01,2.2118,2.2118
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.999376,-0.001348,3.388496e-03,3.388496e-03,3.944805e-01,3.944805e-01,1.2371,1.2371
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.998689,-0.001444,7.945127e-04,7.945127e-04,1.698331e-01,1.698331e-01,0.5996,0.5996
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.997935,-0.001549,1.162680e-03,1.162680e-03,1.653599e-01,1.653599e-01,0.7252,0.7252
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.997104,-0.001666,1.500366e-03,1.500366e-03,1.522676e-01,1.522676e-01,0.8238,0.8238
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.996190,-0.001793,1.686917e-03,1.686917e-03,1.529505e-01,1.529505e-01,0.8736,0.8736
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.995186,-0.001934,1.777706e-03,1.777706e-03,1.527076e-01,1.527076e-01,0.8968,0.8968
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.994080,-0.002088,1.823404e-03,1.823404e-03,1.532480e-01,1.532480e-01,0.9082,0.9082
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.992864,-0.002257,1.846084e-03,1.846084e-03,1.516941e-01,1.516941e-01,0.9139,0.9139
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.991526,-0.002443,1.859143e-03,1.859143e-03,1.511123e-01,1.511123e-01,0.9171,0.9171
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.990055,-0.002647,1.871026e-03,1.871026e-03,1.483280e-01,1.483280e-01,0.9200,0.9200
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.988436,-0.002871,1.885111e-03,1.885111e-03,1.469345e-01,1.469345e-01,0.9235,0.9235
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.986656,-0.003117,1.898433e-03,1.898433e-03,1.441024e-01,1.441024e-01,0.9267,0.9267
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.984697,-0.003387,1.916609e-03,1.916609e-03,1.409349e-01,1.409349e-01,0.9311,0.9311
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.982542,-0.003683,1.936138e-03,1.936138e-03,1.383419e-01,1.383419e-01,0.9358,0.9358
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.980172,-0.004008,1.956615e-03,1.956615e-03,1.347668e-01,1.347668e-01,0.9407,0.9407
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.977564,-0.004365,1.978360e-03,1.978360e-03,1.317646e-01,1.317646e-01,0.9459,0.9459
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.974696,-0.004756,2.001275e-03,2.001275e-03,1.278896e-01,1.278896e-01,0.9513,0.9513
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.971541,-0.005184,2.028357e-03,2.028357e-03,1.240833e-01,1.240833e-01,0.9577,0.9577
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.968069,-0.005654,2.059161e-03,2.059161e-03,1.202166e-01,1.202166e-01,0.9649,0.9649
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.964251,-0.006168,2.086503e-03,2.086503e-03,1.160423e-01,1.160423e-01,0.9712,0.9712
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.960432,-0.006679,2.107160e-03,2.107160e-03,1.120738e-01,1.120738e-01,0.9760,0.9760
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.956585,-0.007193,2.128739e-03,2.128739e-03,1.083258e-01,1.083258e-01,0.9809,0.9809
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.952712,-0.007707,2.150443e-03,2.150443e-03,1.047315e-01,1.047315e-01,0.9858,0.9858
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.948811,-0.008222,2.171622e-03,2.171622e-03,1.013071e-01,1.013071e-01,0.9906,0.9906
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.944883,-0.008739,2.191944e-03,2.191944e-03,9.803717e-02,9.803717e-02,0.9952,0.9952
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.940927,-0.009257,2.211351e-03,2.211351e-03,9.490778e-02,9.490778e-02,0.9995,0.9995
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.936943,-0.009777,2.229893e-03,2.229893e-03,9.190772e-02,9.190772e-02,1.0037,1.0037
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.932930,-0.010297,2.247645e-03,2.247645e-03,8.902770e-02,8.902770e-02,1.0076,1.0076
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.928890,-0.010819,2.264679e-03,2.264679e-03,8.625896e-02,8.625896e-02,1.0114,1.0114
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.924820,-0.011342,2.281064e-03,2.281064e-03,8.359333e-02,8.359333e-02,1.0150,1.0150
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.920722,-0.011866,2.296860e-03,2.296860e-03,8.102362e-02,8.102362e-02,1.0184,1.0184
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.916595,-0.012391,2.312120e-03,2.312120e-03,7.854303e-02,7.854303e-02,1.0218,1.0218
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.912439,-0.012917,2.326885e-03,2.326885e-03,7.614707e-02,7.614707e-02,1.0250,1.0250
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.908253,-0.013445,2.341195e-03,2.341195e-03,7.382935e-02,7.382935e-02,1.0281,1.0281
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.904038,-0.013973,2.355051e-03,2.355051e-03,7.159516e-02,7.159516e-02,1.0311,1.0311
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.899793,-0.014503,2.368507e-03,2.368507e-03,6.941596e-02,6.941596e-02,1.0340,1.0340
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.895518,-0.015034,2.381580e-03,2.381580e-03,6.732141e-02,6.732141e-02,1.0368,1.0368
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.891213,-0.015566,2.394284e-03,2.394284e-03,6.527431e-02,6.527431e-02,1.0395,1.0395
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.886878,-0.016099,2.406674e-03,2.406674e-03,6.329325e-02,6.329325e-02,1.0421,1.0421
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.882512,-0.016633,2.418752e-03,2.418752e-03,6.136658e-02,6.136658e-02,1.0447,1.0447
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.878115,-0.017168,2.430546e-03,2.430546e-03,5.949291e-02,5.949291e-02,1.0472,1.0472
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.873687,-0.017704,2.442074e-03,2.442074e-03,5.766962e-02,5.766962e-02,1.0496,1.0496
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.869228,-0.018241,2.453356e-03,2.453356e-03,5.589445e-02,5.589445e-02,1.0520,1.0520
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.864738,-0.018779,2.464405e-03,2.464405e-03,5.416529e-02,5.416529e-02,1.0543,1.0543
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.860216,-0.019318,2.475238e-03,2.475238e-03,5.248016e-02,5.248016e-02,1.0566,1.0566
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.855662,-0.019858,2.485867e-03,2.485867e-03,5.083723e-02,5.083723e-02,1.0588,1.0588
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.851076,-0.020399,2.496306e-03,2.496306e-03,4.923479e-02,4.923479e-02,1.0610,1.0610
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.846458,-0.020941,2.506565e-03,2.506565e-03,4.767124e-02,4.767124e-02,1.0631,1.0631
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.841807,-0.021484,2.516657e-03,2.516657e-03,4.614507e-02,4.614507e-02,1.0652,1.0652
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.837124,-0.022027,2.526591e-03,2.526591e-03,4.465484e-02,4.465484e-02,1.0673,1.0673
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.832407,-0.022572,2.536379e-03,2.536379e-03,4.319917e-02,4.319917e-02,1.0693,1.0693
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.827658,-0.023117,2.546029e-03,2.546029e-03,4.177674e-02,4.177674e-02,1.0713,1.0713
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.822875,-0.023663,2.555551e-03,2.555551e-03,4.038630e-02,4.038630e-02,1.0732,1.0732
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.818058,-0.024209,2.564951e-03,2.564951e-03,3.902663e-02,3.902663e-02,1.0752,1.0752
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.813208,-0.024757,2.574240e-03,2.574240e-03,3.769653e-02,3.769653e-02,1.0771,1.0771
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.808324,-0.025305,2.583445e-03,2.583445e-03,3.639478e-02,3.639478e-02,1.0789,1.0789
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.803405,-0.025853,2.592686e-03,2.592686e-03,3.512114e-02,3.512114e-02,1.0808,1.0808
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.798451,-0.026403,2.601375e-03,2.601375e-03,3.387194e-02,3.387194e-02,1.0826,1.0826
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.793463,-0.026952,2.610477e-03,2.610477e-03,3.265088e-02,3.265088e-02,1.0844,1.0844
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.788440,-0.027503,2.619506e-03,2.619506e-03,3.145515e-02,3.145515e-02,1.0863,1.0863
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.783382,-0.028053,2.628149e-03,2.628149e-03,3.029142e-02,3.029142e-02,1.0880,1.0880
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.778288,-0.028605,2.636846e-03,2.636846e-03,2.914001e-02,2.914001e-02,1.0898,1.0898
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.773159,-0.029156,2.645526e-03,2.645526e-03,2.802109e-02,2.802109e-02,1.0915,1.0915
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.767993,-0.029708,2.654137e-03,2.654137e-03,2.692086e-02,2.692086e-02,1.0932,1.0932
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.762791,-0.030260,2.662699e-03,2.662699e-03,2.584335e-02,2.584335e-02,1.0950,1.0950
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.757553,-0.030813,2.671222e-03,2.671222e-03,2.478668e-02,2.478668e-02,1.0967,1.0967
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.752278,-0.031366,2.679712e-03,2.679712e-03,2.375056e-02,2.375056e-02,1.0984,1.0984
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.746967,-0.031918,2.688177e-03,2.688177e-03,2.273443e-02,2.273443e-02,1.1000,1.1000
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.741618,-0.032471,2.696621e-03,2.696621e-03,2.173788e-02,2.173788e-02,1.1017,1.1017
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.736231,-0.033024,2.705049e-03,2.705049e-03,2.076054e-02,2.076054e-02,1.1034,1.1034
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.730807,-0.033576,2.713462e-03,2.713462e-03,1.980207e-02,1.980207e-02,1.1051,1.1051
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.725345,-0.034129,2.721861e-03,2.721861e-03,1.886218e-02,1.886218e-02,1.1067,1.1067
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.719845,-0.034681,2.730293e-03,2.730293e-03,1.794077e-02,1.794077e-02,1.1084,1.1084
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.714306,-0.035233,2.738812e-03,2.738812e-03,1.703808e-02,1.703808e-02,1.1101,1.1101
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.708728,-0.035785,2.747127e-03,2.747127e-03,1.615235e-02,1.615235e-02,1.1117,1.1117
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.703112,-0.036336,2.755573e-03,2.755573e-03,1.528510e-02,1.528510e-02,1.1134,1.1134
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.697456,-0.036886,2.764028e-03,2.764028e-03,1.443571e-02,1.443571e-02,1.1150,1.1150
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.691761,-0.037436,2.772474e-03,2.772474e-03,1.360406e-02,1.360406e-02,1.1167,1.1167
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.686026,-0.037985,2.780946e-03,2.780946e-03,1.278996e-02,1.278996e-02,1.1184,1.1184
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.680250,-0.038533,2.789888e-03,2.789888e-03,1.199669e-02,1.199669e-02,1.1201,1.1201
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.674435,-0.039080,2.798062e-03,2.798062e-03,1.121680e-02,1.121680e-02,1.1217,1.1217
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.668579,-0.039626,2.806612e-03,2.806612e-03,1.045672e-02,1.045672e-02,1.1234,1.1234
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.662682,-0.040171,2.815642e-03,2.815642e-03,9.717849e-03,9.717849e-03,1.1251,1.1251
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.656744,-0.040714,2.824207e-03,2.824207e-03,8.994719e-03,8.994719e-03,1.1268,1.1268
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.650764,-0.041256,2.832736e-03,2.832736e-03,8.289102e-03,8.289102e-03,1.1284,1.1284
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.644743,-0.041796,2.842168e-03,2.842168e-03,7.610745e-03,7.610745e-03,1.1303,1.1303
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.638680,-0.042335,2.850366e-03,2.850366e-03,6.942720e-03,6.942720e-03,1.1318,1.1318
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.632574,-0.042871,2.859968e-03,2.859968e-03,6.317240e-03,6.317240e-03,1.1337,1.1337
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.626426,-0.043406,2.868550e-03,2.868550e-03,5.679198e-03,5.679198e-03,1.1353,1.1353
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.620235,-0.043938,2.877560e-03,2.877560e-03,5.093862e-03,5.093862e-03,1.1371,1.1371
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.614001,-0.044467,2.887341e-03,2.887341e-03,4.518738e-03,4.518738e-03,1.1389,1.1389
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.607724,-0.044994,2.896114e-03,2.896114e-03,3.965977e-03,3.965977e-03,1.1406,1.1406
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.601403,-0.045518,2.905494e-03,2.905494e-03,3.439705e-03,3.439705e-03,1.1424,1.1424
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.595037,-0.046039,2.915003e-03,2.915003e-03,2.939680e-03,2.939680e-03,1.1442,1.1442
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.588628,-0.046557,2.924564e-03,2.924564e-03,2.466128e-03,2.466128e-03,1.1460,1.1460
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.582173,-0.047071,2.934188e-03,2.934188e-03,2.020299e-03,2.020299e-03,1.1479,1.1479
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.575674,-0.047582,2.943859e-03,2.943859e-03,1.603458e-03,1.603458e-03,1.1497,1.1497
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.569130,-0.048088,2.953585e-03,2.953585e-03,1.216655e-03,1.216655e-03,1.1515,1.1515
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.562540,-0.048591,2.963950e-03,2.963950e-03,8.675591e-04,8.675591e-04,1.1535,1.1535
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.555905,-0.049088,2.973693e-03,2.973693e-03,5.455661e-04,5.455661e-04,1.1553,1.1553
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.549223,-0.049581,2.983588e-03,2.983588e-03,2.588405e-04,2.588405e-04,1.1572,1.1572
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.542494,-0.050069,2.994569e-03,2.994569e-03,2.001727e-05,2.001727e-05,1.1593,1.1593
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.535719,-0.050551,3.004417e-03,3.004417e-03,-1.925656e-04,-1.925656e-04,1.1611,1.1611
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.528897,-0.051028,3.014894e-03,3.014894e-03,-3.588393e-04,-3.588393e-04,1.1631,1.1631
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.522028,-0.051498,3.025869e-03,3.025869e-03,-4.781743e-04,-4.781743e-04,1.1651,1.1651
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.515110,-0.051962,3.036906e-03,3.036906e-03,-5.594655e-04,-5.594655e-04,1.1672,1.1672
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.508145,-0.052419,3.047350e-03,3.047350e-03,-6.501610e-04,-6.501610e-04,1.1692,1.1692
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.501132,-0.052869,3.058770e-03,3.058770e-03,-6.880510e-04,-6.880510e-04,1.1713,1.1713
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.494069,-0.053311,3.069551e-03,3.069551e-03,-6.871548e-04,-6.871548e-04,1.1733,1.1733
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.486958,-0.053744,3.080588e-03,3.080588e-03,-6.369640e-04,-6.369640e-04,1.1753,1.1753
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.479797,-0.054170,3.093364e-03,3.093364e-03,-5.202469e-04,-5.202469e-04,1.1777,1.1777
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.472587,-0.054586,3.103734e-03,3.103734e-03,-3.596404e-04,-3.596404e-04,1.1796,1.1796
RANS_SA_WD_0.01-20_ConsGalerkinProj_Drift_Second,SA,9,0.465327,-0.054992,3.115910e-03,3.115910e-03,-1.136820e-04,-1.136820e-04,1.1819,1.1819
