grid,dim,solution,interp_order,method,resolution,n_points,h,field,geom_defect,supermesh_defect
Struct,2,Constant,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,Energy,1.259677827067424e-14,nan
Struct,2,Constant,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Density,8.511709855459507e-15,nan
Struct,2,Constant,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_x,3.363235615931183e-14,nan
Struct,2,Constant,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_y,3.363235615931183e-14,nan
Struct,2,Constant,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Energy,4.690800289365419e-14,nan
Struct,2,Constant,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Density,2.801462765470779e-13,nan
Struct,2,Constant,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_x,2.709536299031974e-13,nan
Struct,2,Constant,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_y,2.709536299031974e-13,nan
Struct,2,Constant,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Energy,2.833675264317555e-13,nan
Struct,2,Constant,ThirdOrder,NN,64,4096,0.015625,Density,1.1102230246251518e-15,nan
Struct,2,Constant,ThirdOrder,NN,64,4096,0.015625,Momentum_x,1.59872115546022e-14,nan
Struct,2,Constant,ThirdOrder,NN,64,4096,0.015625,Momentum_y,1.59872115546022e-14,nan
Struct,2,Constant,ThirdOrder,NN,64,4096,0.015625,Energy,1.259677827067424e-14,nan
Struct,2,Constant,ThirdOrder,NN,128,16384,0.0078125,Density,8.511709855459507e-15,nan
Struct,2,Constant,ThirdOrder,NN,128,16384,0.0078125,Momentum_x,3.363235615931183e-14,nan
Struct,2,Constant,ThirdOrder,NN,128,16384,0.0078125,Momentum_y,3.363235615931183e-14,nan
Struct,2,Constant,ThirdOrder,NN,128,16384,0.0078125,Energy,4.690800289365419e-14,nan
Struct,2,Constant,ThirdOrder,NN,256,65536,0.00390625,Density,2.801462765470779e-13,nan
Struct,2,Constant,ThirdOrder,NN,256,65536,0.00390625,Momentum_x,2.709536299031974e-13,nan
Struct,2,Constant,ThirdOrder,NN,256,65536,0.00390625,Momentum_y,2.709536299031974e-13,nan
Struct,2,Constant,ThirdOrder,NN,256,65536,0.00390625,Energy,2.833675264317555e-13,nan
Struct,2,Discontinuous,FirstOrder,NN,64,4096,0.015625,Density,0.008856973632416155,nan
Struct,2,Discontinuous,FirstOrder,NN,64,4096,0.015625,Momentum_x,0.11331840905771261,nan
Struct,2,Discontinuous,FirstOrder,NN,64,4096,0.015625,Momentum_y,0.11331840905771261,nan
Struct,2,Discontinuous,FirstOrder,NN,64,4096,0.015625,Energy,0.01903966372038172,nan
Struct,2,Discontinuous,FirstOrder,NN,128,16384,0.0078125,Density,0.004458284119448926,nan
Struct,2,Discontinuous,FirstOrder,NN,128,16384,0.0078125,Momentum_x,0.06051697782699791,nan
Struct,2,Discontinuous,FirstOrder,NN,128,16384,0.0078125,Momentum_y,0.06051697782699791,nan
Struct,2,Discontinuous,FirstOrder,NN,128,16384,0.0078125,Energy,0.009538218128531128,nan
Struct,2,Discontinuous,FirstOrder,NN,256,65536,0.00390625,Density,0.0022077310571063844,nan
Struct,2,Discontinuous,FirstOrder,NN,256,65536,0.00390625,Momentum_x,0.028693478855825134,nan
Struct,2,Discontinuous,FirstOrder,NN,256,65536,0.00390625,Momentum_y,0.028693478855825134,nan
Struct,2,Discontinuous,FirstOrder,NN,256,65536,0.00390625,Energy,0.004739759712115087,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,64,4096,0.015625,Density,9.533585397596878e-05,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,64,4096,0.015625,Momentum_x,0.0012197515479103326,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,64,4096,0.015625,Momentum_y,0.0012197515479103326,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,64,4096,0.015625,Energy,0.0002049416285452358,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,128,16384,0.0078125,Density,2.1837101951670465e-05,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,128,16384,0.0078125,Momentum_x,0.0002964179444744587,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,128,16384,0.0078125,Momentum_y,0.0002964179444744587,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,128,16384,0.0078125,Energy,4.671910447017206e-05,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,256,65536,0.00390625,Density,5.357478647215323e-06,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,256,65536,0.00390625,Momentum_x,6.963017772765096e-05,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,256,65536,0.00390625,Momentum_y,6.963017772765096e-05,nan
Struct,2,Discontinuous,SecondOrder,Barycentric,256,65536,0.00390625,Energy,1.1501927193177198e-05,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,64,4096,0.015625,Density,5.851990821896033e-15,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,64,4096,0.015625,Momentum_x,4.492312954377956e-14,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,64,4096,0.015625,Momentum_y,4.492312954377956e-14,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,64,4096,0.015625,Energy,5.8828300695307e-15,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,Density,1.4569049303309222e-15,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_x,3.638802845331917e-14,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_y,3.638802845331917e-14,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,Energy,2.2381269950590634e-14,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,Density,7.120734416499728e-14,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_x,4.0817322202415884e-13,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_y,4.0817322202415884e-13,nan
Struct,2,Discontinuous,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,Energy,1.8930839984425388e-14,nan
Struct,2,Discontinuous,SecondOrder,NN,64,4096,0.015625,Density,0.000210317977052893,nan
Struct,2,Discontinuous,SecondOrder,NN,64,4096,0.015625,Momentum_x,0.002690862538852489,nan
Struct,2,Discontinuous,SecondOrder,NN,64,4096,0.015625,Momentum_y,0.002690862538852489,nan
Struct,2,Discontinuous,SecondOrder,NN,64,4096,0.015625,Energy,0.00045211645914691994,nan
Struct,2,Discontinuous,SecondOrder,NN,128,16384,0.0078125,Density,5.258752236227629e-05,nan
Struct,2,Discontinuous,SecondOrder,NN,128,16384,0.0078125,Momentum_x,0.000713825731941705,nan
Struct,2,Discontinuous,SecondOrder,NN,128,16384,0.0078125,Momentum_y,0.000713825731941705,nan
Struct,2,Discontinuous,SecondOrder,NN,128,16384,0.0078125,Energy,0.00011250769254023223,nan
Struct,2,Discontinuous,SecondOrder,NN,256,65536,0.00390625,Density,1.2978148468994704e-05,nan
Struct,2,Discontinuous,SecondOrder,NN,256,65536,0.00390625,Momentum_x,0.00016867463681263334,nan
Struct,2,Discontinuous,SecondOrder,NN,256,65536,0.00390625,Momentum_y,0.00016867463681263334,nan
Struct,2,Discontinuous,SecondOrder,NN,256,65536,0.00390625,Energy,2.786268077519068e-05,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,64,4096,0.015625,Density,7.334985706485007e-06,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,64,4096,0.015625,Momentum_x,9.384570220282943e-05,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,64,4096,0.015625,Momentum_y,9.384570220282943e-05,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,64,4096,0.015625,Energy,1.576787591601986e-05,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,128,16384,0.0078125,Density,8.80077780825582e-07,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,128,16384,0.0078125,Momentum_x,1.194622104456551e-05,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,128,16384,0.0078125,Momentum_y,1.194622104456551e-05,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,128,16384,0.0078125,Energy,1.8828709606091591e-06,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,256,65536,0.00390625,Density,1.0915549414121437e-07,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,256,65536,0.00390625,Momentum_x,1.4186765472446113e-06,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,256,65536,0.00390625,Momentum_y,1.4186765472446113e-06,nan
Struct,2,Discontinuous,ThirdOrder,Barycentric,256,65536,0.00390625,Energy,2.3434523504688076e-07,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,Density,5.1012598185432136e-06,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,Momentum_x,6.526683653233972e-05,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,Momentum_y,6.526683653233972e-05,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,Energy,1.0966078906858928e-05,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Density,4.831337311794976e-07,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_x,6.558082402426004e-06,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_y,6.558082402426004e-06,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Energy,1.0336341754580512e-06,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Density,5.203334844706746e-08,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_x,6.762670391955027e-07,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_y,6.762670391955027e-07,nan
Struct,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Energy,1.117097967103279e-07,nan
Struct,2,Discontinuous,ThirdOrder,NN,64,4096,0.015625,Density,4.445223354230042e-06,nan
Struct,2,Discontinuous,ThirdOrder,NN,64,4096,0.015625,Momentum_x,5.6873336025880057e-05,nan
Struct,2,Discontinuous,ThirdOrder,NN,64,4096,0.015625,Momentum_y,5.6873336025880057e-05,nan
Struct,2,Discontinuous,ThirdOrder,NN,64,4096,0.015625,Energy,9.555810067840454e-06,nan
Struct,2,Discontinuous,ThirdOrder,NN,128,16384,0.0078125,Density,5.517357834095765e-07,nan
Struct,2,Discontinuous,ThirdOrder,NN,128,16384,0.0078125,Momentum_x,7.489289881295501e-06,nan
Struct,2,Discontinuous,ThirdOrder,NN,128,16384,0.0078125,Momentum_y,7.489289881295501e-06,nan
Struct,2,Discontinuous,ThirdOrder,NN,128,16384,0.0078125,Energy,1.1804039307870268e-06,nan
Struct,2,Discontinuous,ThirdOrder,NN,256,65536,0.00390625,Density,6.783724271465725e-08,nan
Struct,2,Discontinuous,ThirdOrder,NN,256,65536,0.00390625,Momentum_x,8.816708059950276e-07,nan
Struct,2,Discontinuous,ThirdOrder,NN,256,65536,0.00390625,Momentum_y,8.816708059950276e-07,nan
Struct,2,Discontinuous,ThirdOrder,NN,256,65536,0.00390625,Energy,1.4563942024634602e-07,nan
Struct,2,Linear,FirstOrder,NN,64,4096,0.015625,Density,4.934324553889584e-16,nan
Struct,2,Linear,FirstOrder,NN,64,4096,0.015625,Momentum_x,0.001132522871652104,nan
Struct,2,Linear,FirstOrder,NN,64,4096,0.015625,Momentum_y,0.001132522871652104,nan
Struct,2,Linear,FirstOrder,NN,64,4096,0.015625,Energy,0.0012319360275256741,nan
Struct,2,Linear,FirstOrder,NN,128,16384,0.0078125,Density,0.0,nan
Struct,2,Linear,FirstOrder,NN,128,16384,0.0078125,Momentum_x,0.0005622778715532246,nan
Struct,2,Linear,FirstOrder,NN,128,16384,0.0078125,Momentum_y,0.0005622778715532246,nan
Struct,2,Linear,FirstOrder,NN,128,16384,0.0078125,Energy,0.0006116377954957699,nan
Struct,2,Linear,FirstOrder,NN,256,65536,0.00390625,Density,4.440892098500627e-15,nan
Struct,2,Linear,FirstOrder,NN,256,65536,0.00390625,Momentum_x,0.00028009343743928307,nan
Struct,2,Linear,FirstOrder,NN,256,65536,0.00390625,Momentum_y,0.00028009343743928307,nan
Struct,2,Linear,FirstOrder,NN,256,65536,0.00390625,Energy,0.000304681982542861,nan
Struct,2,Linear,SecondOrder,Barycentric,64,4096,0.015625,Density,2.467162276944792e-16,nan
Struct,2,Linear,SecondOrder,Barycentric,64,4096,0.015625,Momentum_x,1.7976553518612806e-05,nan
Struct,2,Linear,SecondOrder,Barycentric,64,4096,0.015625,Momentum_y,1.7976553518612806e-05,nan
Struct,2,Linear,SecondOrder,Barycentric,64,4096,0.015625,Energy,1.955454011897133e-05,nan
Struct,2,Linear,SecondOrder,Barycentric,128,16384,0.0078125,Density,1.233581138472396e-16,nan
Struct,2,Linear,SecondOrder,Barycentric,128,16384,0.0078125,Momentum_x,4.427384811915788e-06,nan
Struct,2,Linear,SecondOrder,Barycentric,128,16384,0.0078125,Momentum_y,4.427384811915788e-06,nan
Struct,2,Linear,SecondOrder,Barycentric,128,16384,0.0078125,Energy,4.816045637175659e-06,nan
Struct,2,Linear,SecondOrder,Barycentric,256,65536,0.00390625,Density,1.6036554800141152e-15,nan
Struct,2,Linear,SecondOrder,Barycentric,256,65536,0.00390625,Momentum_x,1.0984056523994808e-06,nan
Struct,2,Linear,SecondOrder,Barycentric,256,65536,0.00390625,Momentum_y,1.0984056523994808e-06,nan
Struct,2,Linear,SecondOrder,Barycentric,256,65536,0.00390625,Energy,1.1948313010884947e-06,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,64,4096,0.015625,Density,1.233581138472396e-15,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,64,4096,0.015625,Momentum_x,7.773774786283655e-11,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,64,4096,0.015625,Momentum_y,7.773774786283655e-11,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,64,4096,0.015625,Energy,8.45613765762854e-11,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,Density,6.16790569236198e-16,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_x,2.3693128658292733e-12,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_y,2.3693128658292733e-12,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,Energy,2.583513304139615e-12,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,Density,5.4277570092785435e-15,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_x,7.836236610979902e-14,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_y,7.836236610979902e-14,nan
Struct,2,Linear,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,Energy,8.478602925787747e-14,nan
Struct,2,Linear,SecondOrder,NN,64,4096,0.015625,Density,1.233581138472396e-16,nan
Struct,2,Linear,SecondOrder,NN,64,4096,0.015625,Momentum_x,8.651216380519036e-05,nan
Struct,2,Linear,SecondOrder,NN,64,4096,0.015625,Momentum_y,8.651216380519036e-05,nan
Struct,2,Linear,SecondOrder,NN,64,4096,0.015625,Energy,9.410622432479517e-05,nan
Struct,2,Linear,SecondOrder,NN,128,16384,0.0078125,Density,2.467162276944792e-16,nan
Struct,2,Linear,SecondOrder,NN,128,16384,0.0078125,Momentum_x,2.172185674849081e-05,nan
Struct,2,Linear,SecondOrder,NN,128,16384,0.0078125,Momentum_y,2.172185674849081e-05,nan
Struct,2,Linear,SecondOrder,NN,128,16384,0.0078125,Energy,2.362872388456301e-05,nan
Struct,2,Linear,SecondOrder,NN,256,65536,0.00390625,Density,1.6036554800141152e-15,nan
Struct,2,Linear,SecondOrder,NN,256,65536,0.00390625,Momentum_x,5.440540423024523e-06,nan
Struct,2,Linear,SecondOrder,NN,256,65536,0.00390625,Momentum_y,5.440540423024523e-06,nan
Struct,2,Linear,SecondOrder,NN,256,65536,0.00390625,Energy,5.918148792481103e-06,nan
Struct,2,Linear,ThirdOrder,Barycentric,64,4096,0.015625,Density,1.233581138472396e-16,nan
Struct,2,Linear,ThirdOrder,Barycentric,64,4096,0.015625,Momentum_x,5.632653435857725e-05,nan
Struct,2,Linear,ThirdOrder,Barycentric,64,4096,0.015625,Momentum_y,5.632653435857725e-05,nan
Struct,2,Linear,ThirdOrder,Barycentric,64,4096,0.015625,Energy,6.127089237499725e-05,nan
Struct,2,Linear,ThirdOrder,Barycentric,128,16384,0.0078125,Density,2.467162276944792e-16,nan
Struct,2,Linear,ThirdOrder,Barycentric,128,16384,0.0078125,Momentum_x,1.3567792181644996e-05,nan
Struct,2,Linear,ThirdOrder,Barycentric,128,16384,0.0078125,Momentum_y,1.3567792181644996e-05,nan
Struct,2,Linear,ThirdOrder,Barycentric,128,16384,0.0078125,Energy,1.4758849523746842e-05,nan
Struct,2,Linear,ThirdOrder,Barycentric,256,65536,0.00390625,Density,1.6036554800141152e-15,nan
Struct,2,Linear,ThirdOrder,Barycentric,256,65536,0.00390625,Momentum_x,3.3300869169352507e-06,nan
Struct,2,Linear,ThirdOrder,Barycentric,256,65536,0.00390625,Momentum_y,3.3300869169352507e-06,nan
Struct,2,Linear,ThirdOrder,Barycentric,256,65536,0.00390625,Energy,3.6224250593627433e-06,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,Density,1.3692750637043595e-14,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,Momentum_x,5.6326534380500945e-05,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,Momentum_y,5.6326534380500945e-05,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,64,4096,0.015625,Energy,6.127089239599029e-05,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Density,4.934324553889584e-16,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_x,1.3567792182254022e-05,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Momentum_y,1.3567792182254022e-05,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,128,16384,0.0078125,Energy,1.4758849525967396e-05,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Density,2.7138785046392718e-15,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_x,3.330086920386443e-06,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Momentum_y,3.330086920386443e-06,nan
Struct,2,Linear,ThirdOrder,ConsGalerkinProj,256,65536,0.00390625,Energy,3.6224250732918766e-06,nan
Struct,2,Linear,ThirdOrder,NN,64,4096,0.015625,Density,1.233581138472396e-16,nan
Struct,2,Linear,ThirdOrder,NN,64,4096,0.015625,Momentum_x,5.632653435857725e-05,nan
Struct,2,Linear,ThirdOrder,NN,64,4096,0.015625,Momentum_y,5.632653435857725e-05,nan
Struct,2,Linear,ThirdOrder,NN,64,4096,0.015625,Energy,6.12708923762084e-05,nan
Struct,2,Linear,ThirdOrder,NN,128,16384,0.0078125,Density,2.467162276944792e-16,nan
Struct,2,Linear,ThirdOrder,NN,128,16384,0.0078125,Momentum_x,1.3567792181644996e-05,nan
Struct,2,Linear,ThirdOrder,NN,128,16384,0.0078125,Momentum_y,1.3567792181644996e-05,nan
Struct,2,Linear,ThirdOrder,NN,128,16384,0.0078125,Energy,1.4758849523544974e-05,nan
Struct,2,Linear,ThirdOrder,NN,256,65536,0.00390625,Density,1.4802973661668755e-15,nan
Struct,2,Linear,ThirdOrder,NN,256,65536,0.00390625,Momentum_x,3.330086917138262e-06,nan
Struct,2,Linear,ThirdOrder,NN,256,65536,0.00390625,Momentum_y,3.330086917138262e-06,nan
Struct,2,Linear,ThirdOrder,NN,256,65536,0.00390625,Energy,3.622425074099363e-06,nan
