grid,dim,solution,interp_order,method,resolution,n_points,h,h_nominal,case,ref_source,field,L1,L2,Linf,rel_L1,rel_L2,rel_Linf,order_L2
Mixed,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,24408,0.006400794772021405,0.0078125,Mixed2D_Discontinuous_ThirdOrder_ConsGalerkinProj_128,reference_file,Momentum_y,1.6022972430337457,13.146715600592522,231.6927471837497,0.019226432613595884,0.1370551963235348,1.2871819287986097,0.4446961090198662
Mixed,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,96409,0.0032206327947704866,0.00390625,Mixed2D_Discontinuous_ThirdOrder_ConsGalerkinProj_256,reference_file,Momentum_y,0.8228304692772486,9.645129495880974,235.0092392313269,0.009862504098076473,0.1004306435943671,1.305606884618483,0.4509302738386335
Mixed,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,6073,0.012832118438741323,0.015625,Mixed2D_Discontinuous_ThirdOrder_ConsGalerkinProj_64,reference_file,Energy,24046.85196876394,141486.2858654257,1778285.1529673869,0.03946100149504219,0.14654485981094784,0.8316173000979129,nan
Mixed,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,24408,0.006400794772021405,0.0078125,Mixed2D_Discontinuous_ThirdOrder_ConsGalerkinProj_128,reference_file,Energy,12656.489842291285,103845.44639403015,1830132.9007578013,0.020704559429104583,0.10729720460941387,0.855863964903989,0.44469610901992085
Mixed,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,96409,0.0032206327947704866,0.00390625,Mixed2D_Discontinuous_ThirdOrder_ConsGalerkinProj_256,reference_file,Energy,6499.509077725634,76186.54030843033,1856329.7553696404,0.010607247998164138,0.07857404085929218,0.8681149570842936,0.45093027383859674
Mixed,2,Discontinuous,ThirdOrder,ConsGalerkinProj,64,6073,0.012832118438741323,0.015625,Mixed2D_Discontinuous_ThirdOrder_ConsGalerkinProj_64,reference_file,ALL_FIELDS,6014.0038310675345,70743.14576731857,1778285.1529673869,0.039459764914635126,0.1465448620776328,0.8316173000979129,nan
Mixed,2,Discontinuous,ThirdOrder,ConsGalerkinProj,128,24408,0.006400794772021405,0.0078125,Mixed2D_Discontinuous_ThirdOrder_ConsGalerkinProj_128,reference_file,ALL_FIELDS,3165.328189248205,51922.72527750573,1830132.9007578013,0.02070392490133931,0.10729720627353394,0.855863964903989,0.44469610901992085
Mixed,2,Discontinuous,ThirdOrder,ConsGalerkinProj,256,96409,0.0032206327947704866,0.00390625,Mixed2D_Discontinuous_ThirdOrder_ConsGalerkinProj_256,reference_file,ALL_FIELDS,1625.4964493595396,38093.271680573715,1856329.7553696404,0.01060692846279231,0.07857404208041915,0.8681149570842936,0.45093027383859674
Mixed,2,Discontinuous,ThirdOrder,NN,64,6073,0.012832118438741323,0.015625,Mixed2D_Discontinuous_ThirdOrder_NN_64,reference_file,Density,0.036210521304731964,0.1955649921278909,2.3618027750105863,0.02175654911983431,0.10209964841624876,0.6560563263918296,nan
Mixed,2,Discontinuous,ThirdOrder,NN,128,24408,0.006400794772021405,0.0078125,Mixed2D_Discontinuous_ThirdOrder_NN_128,reference_file,Density,0.019642983096550763,0.14575584250685333,2.356342013648972,0.011785094572114995,0.07597561328997891,0.6545394482358255,0.42264205487392076
Mixed,2,Discontinuous,ThirdOrder,NN,256,96409,0.0032206327947704866,0.00390625,Mixed2D_Discontinuous_ThirdOrder_NN_256,reference_file,Density,0.010264980660697705,0.10812002585204915,2.4304337322452314,0.006151839146266173,0.056290399140820964,0.675120481179231,0.4348743192119181
Mixed,2,Discontinuous,ThirdOrder,NN,64,6073,0.012832118438741323,0.015625,Mixed2D_Discontinuous_ThirdOrder_NN_64,reference_file,Momentum_x,7.242104260946392,39.11299842557818,472.3605550021173,0.043513098239668604,0.20419929683249755,1.3121126527836593,nan
Mixed,2,Discontinuous,ThirdOrder,NN,128,24408,0.006400794772021405,0.0078125,Mixed2D_Discontinuous_ThirdOrder_NN_128,reference_file,Momentum_x,3.928596619310153,29.15116850137067,471.2684027297944,0.02357018914422999,0.15195122657995783,1.3090788964716513,0.42264205487392076
Mixed,2,Discontinuous,ThirdOrder,NN,256,96409,0.0032206327947704866,0.00390625,Mixed2D_Discontinuous_ThirdOrder_NN_256,reference_file,Momentum_x,2.0529961321395414,21.62400517040983,486.08674644904625,0.012303678292532347,0.11258079828164191,1.350240962358462,0.4348743192119181
Mixed,2,Discontinuous,ThirdOrder,NN,64,6073,0.012832118438741323,0.015625,Mixed2D_Discontinuous_ThirdOrder_NN_64,reference_file,Momentum_y,3.621052130473196,19.55649921278909,236.18027750105864,0.043513098239668604,0.20419929683249755,1.3121126527836593,nan
Mixed,2,Discontinuous,ThirdOrder,NN,128,24408,0.006400794772021405,0.0078125,Mixed2D_Discontinuous_ThirdOrder_NN_128,reference_file,Momentum_y,1.9642983096550766,14.575584250685335,235.6342013648972,0.02357018914422999,0.15195122657995783,1.3090788964716513,0.42264205487392076
Mixed,2,Discontinuous,ThirdOrder,NN,256,96409,0.0032206327947704866,0.00390625,Mixed2D_Discontinuous_ThirdOrder_NN_256,reference_file,Momentum_y,1.0264980660697707,10.812002585204915,243.04337322452312,0.012303678292532347,0.11258079828164191,1.350240962358462,0.4348743192119181
Mixed,2,Discontinuous,ThirdOrder,NN,64,6073,0.012832118438741323,0.015625,Mixed2D_Discontinuous_ThirdOrder_NN_64,reference_file,Energy,28602.56404178322,154476.10280434863,1865579.7456711498,0.04693694725118169,0.15999910303064,0.8724407267436965,nan
Mixed,2,Discontinuous,ThirdOrder,NN,128,24408,0.006400794772021405,0.0078125,Mixed2D_Discontinuous_ThirdOrder_NN_128,reference_file,Energy,15515.923597524616,115132.02985071471,1861266.3093842755,0.025382263662784767,0.11895894709832408,0.8704235428105973,0.42264205487392076
Mixed,2,Discontinuous,ThirdOrder,NN,256,96409,0.0032206327947704866,0.00390625,Mixed2D_Discontinuous_ThirdOrder_NN_256,reference_file,Energy,8108.272296452807,85403.63000044315,1919791.0985824456,0.013232761745017042,0.08807997168555178,0.8977927344728944,0.4348743192119181
Mixed,2,Discontinuous,ThirdOrder,NN,64,6073,0.012832118438741323,0.015625,Mixed2D_Discontinuous_ThirdOrder_NN_64,reference_file,ALL_FIELDS,7153.365852173984,77238.0544970244,1865579.7456711498,0.046935476398766905,0.1599991055054287,0.8724407267436965,nan
Mixed,2,Discontinuous,ThirdOrder,NN,128,24408,0.006400794772021405,0.0078125,Mixed2D_Discontinuous_ThirdOrder_NN_128,reference_file,ALL_FIELDS,3880.459033859169,57566.01723196896,1861266.3093842755,0.02538148577851752,0.1189589489433113,0.8704235428105973,0.42264205487392076
Mixed,2,Discontinuous,ThirdOrder,NN,256,96409,0.0032206327947704866,0.00390625,Mixed2D_Discontinuous_ThirdOrder_NN_256,reference_file,ALL_FIELDS,2027.8405139079196,42701.81671123982,1919791.0985824456,0.01323236311801733,0.08807997305441134,0.8977927344728944,0.4348743192119184
Struct,2,Asym,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_FirstOrder_NN_64,reference_file,Density,0.023790695961977484,0.03134259281447798,0.11496662724212925,0.009884545007341644,0.012878193388781097,0.03417480518782622,nan
Struct,2,Asym,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_FirstOrder_NN_128,reference_file,Density,0.011866556620547019,0.015483962460971498,0.05746774898353202,0.004930068362422176,0.006360704623367946,0.01707733888256973,1.0173498165206079
Struct,2,Asym,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_FirstOrder_NN_256,reference_file,Density,0.005924373722773555,0.0076946171945096575,0.02871942743460032,0.0024612761791104414,0.0031605436961863356,0.00853448439836636,1.0088532554095608
Struct,2,Asym,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_FirstOrder_NN_64,reference_file,Momentum_x,4.861081885501143,6.772623996347319,26.213519901919597,0.08533945082520414,0.08724820291994752,0.09699062684605057,nan
Struct,2,Asym,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_FirstOrder_NN_128,reference_file,Momentum_x,2.4252786058864277,3.352080242698228,12.989977460142853,0.04189539889412447,0.04284308879097957,0.047994598861218304,1.0146582172569631
Struct,2,Asym,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_FirstOrder_NN_256,reference_file,Momentum_x,1.2110209965917795,1.6673417975292495,6.464162141387334,0.020754278819421025,0.021226800698377006,0.023884760525793372,1.0075068043416524
Struct,2,Asym,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_FirstOrder_NN_64,reference_file,Momentum_y,2.4305409427505715,3.3863119981736594,13.106759950959798,0.08533945082520414,0.08724820291994752,0.09699062684605057,nan
Struct,2,Asym,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_FirstOrder_NN_128,reference_file,Momentum_y,1.2126393029432139,1.676040121349114,6.494988730071427,0.04189539889412447,0.04284308879097957,0.047994598861218304,1.0146582172569631
Struct,2,Asym,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_FirstOrder_NN_256,reference_file,Momentum_y,0.6055104982958898,0.8336708987646247,3.232081070693667,0.020754278819421025,0.021226800698377006,0.023884760525793372,1.0075068043416524
Struct,2,Asym,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_FirstOrder_NN_64,reference_file,Energy,18895.850855658035,25451.4278356583,92395.32721365988,0.01951148602574629,0.025165608224217182,0.04964337535054932,nan
Struct,2,Asym,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_FirstOrder_NN_128,reference_file,Energy,9426.636065600125,12584.66154383419,45807.689363654936,0.00972919640824963,0.012429849606793232,0.024596151405410244,1.0160801776717618
Struct,2,Asym,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_FirstOrder_NN_256,reference_file,Energy,4706.737840788499,6256.6198586952105,22774.689738130663,0.004856670133607014,0.006176298837991801,0.012229043317072058,1.0082110605102468
Struct,2,Asym,FirstOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_FirstOrder_NN_64,reference_file,ALL_FIELDS,4725.791567295562,12725.714481024725,92395.32721365988,0.019517269335728504,0.02516560924522893,0.04964337535054932,nan
Struct,2,Asym,FirstOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_FirstOrder_NN_128,reference_file,ALL_FIELDS,2357.5714625163937,6292.331050943111,45807.689363654936,0.009732066969098528,0.012429850111550381,0.024596151405410244,1.0160801775457802
Struct,2,Asym,FirstOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_FirstOrder_NN_256,reference_file,ALL_FIELDS,1177.1400741642774,3128.31006820433,22774.689738130663,0.004858099824155242,0.006176299088912702,0.012229043317072058,1.0082110604477594
Struct,2,Asym,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_Barycentric_64,reference_file,Density,0.0023825322045194176,0.0030887591851347794,0.01242853546754219,0.0009898931432964935,0.0012691240432146141,0.0036944875966370616,nan
Struct,2,Asym,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_Barycentric_128,reference_file,Density,0.0005880251522130647,0.0007557032925471827,0.0031658395782883098,0.0002443003722086043,0.00031043768279051065,0.0009407731515945359,2.0311355821029196
Struct,2,Asym,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_Barycentric_256,reference_file,Density,0.00014596841262390863,0.00018681555483190365,0.0007948374661510549,6.064245668917642e-05,7.6733995889337e-05,0.00023619997193713663,2.0162053252993783
Struct,2,Asym,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_Barycentric_64,reference_file,Momentum_x,0.512086087340494,0.7055200615058099,3.4249631397030385,0.008990003974055664,0.009088849096532072,0.012672442429987787,nan
Struct,2,Asym,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_Barycentric_128,reference_file,Momentum_x,0.12651330572358596,0.1727815607354528,0.8323715185883884,0.0021854501152318993,0.0022083289217666394,0.00307539695590153,2.0297378453621575
Struct,2,Asym,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_Barycentric_256,reference_file,Momentum_x,0.03141606770258192,0.04272413646397924,0.20520973186989977,0.0005384034053449035,0.0005439177084596775,0.0007582398454848926,2.0158260234655216
Struct,2,Asym,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_Barycentric_64,reference_file,Momentum_y,0.256043043670247,0.35276003075290496,1.7124815698515192,0.008990003974055664,0.009088849096532072,0.012672442429987787,nan
Struct,2,Asym,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_Barycentric_128,reference_file,Momentum_y,0.06325665286179298,0.0863907803677264,0.4161857592941942,0.0021854501152318993,0.0022083289217666394,0.00307539695590153,2.0297378453621575
Struct,2,Asym,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_Barycentric_256,reference_file,Momentum_y,0.01570803385129096,0.02136206823198962,0.10260486593494988,0.0005384034053449035,0.0005439177084596775,0.0007582398454848926,2.0158260234655216
Struct,2,Asym,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_Barycentric_64,reference_file,Energy,1919.685248906294,2557.56526163986,10764.41264424054,0.0019822294425366357,0.002528843796029469,0.005783645054803468,nan
Struct,2,Asym,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_Barycentric_128,reference_file,Energy,473.9432096469788,625.9828230201176,2611.981039600447,0.0004891550433180039,0.000618282209614778,0.001402486831589609,2.0305760785931444
Struct,2,Asym,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_Barycentric_256,reference_file,Energy,117.66924351106873,154.76464060840644,643.7866447062697,0.00012141757623547624,0.0001527778083917763,0.0003456861478944413,2.016047176457193
Struct,2,Asym,SecondOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_Barycentric_64,reference_file,ALL_FIELDS,480.11394014237726,1278.7826916402473,10764.41264424054,0.001982845190728353,0.002528843906985816,0.005783645054803468,nan
Struct,2,Asym,SecondOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_Barycentric_128,reference_file,ALL_FIELDS,118.53339190767909,312.9914264135847,2611.981039600447,0.0004893064437116348,0.0006182822367456492,0.001402486831589609,2.030576078513366
Struct,2,Asym,SecondOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_Barycentric_256,reference_file,ALL_FIELDS,29.42912839525881,77.38232399000096,643.7866447062697,0.00012145508136196248,0.00015277781509418246,0.0003456861478944413,2.0160471764361283
Struct,2,Asym,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_64,reference_file,Density,0.0019422804609830696,0.002660204717255075,0.012649216302012878,0.0008069775959539286,0.0010930375481486528,0.0037600868466771556,nan
Struct,2,Asym,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_ConsGalerkinProj_128,reference_file,Density,0.0004665516597293276,0.0006419284282753134,0.003196712455022066,0.0001938331101951194,0.0002636997559180288,0.0009499474552272263,2.051052914911744
Struct,2,Asym,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_256,reference_file,Density,0.00011435674318346255,0.00015765719196118966,0.0007988483733525342,4.7509414680601335e-05,6.475727532838367e-05,0.00023739188375405119,2.02562146924575
Struct,2,Asym,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_64,reference_file,Momentum_x,0.4174142803687443,0.6071214848068406,3.2213342973351473,0.007327978892829134,0.007821231258675444,0.011919011027448401,nan
Struct,2,Asym,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_ConsGalerkinProj_128,reference_file,Momentum_x,0.10023489214164794,0.14662200771267644,0.7732992991124092,0.0017315044874397136,0.0018739824945507436,0.002857140420330891,2.049883562380515
Struct,2,Asym,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_256,reference_file,Momentum_x,0.024566619469745535,0.0360250970909615,0.1892821642559852,0.0004210186871744094,0.00045863275137868437,0.0006993882681426379,2.025027442069809
Struct,2,Asym,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_64,reference_file,Momentum_y,0.20870714018437214,0.3035607424034203,1.6106671486675737,0.007327978892829134,0.007821231258675444,0.011919011027448401,nan
Struct,2,Asym,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_ConsGalerkinProj_128,reference_file,Momentum_y,0.05011744607082397,0.07331100385633822,0.3866496495562046,0.0017315044874397136,0.0018739824945507436,0.002857140420330891,2.049883562380515
Struct,2,Asym,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_256,reference_file,Momentum_y,0.012283309734872768,0.01801254854548075,0.0946410821279926,0.0004210186871744094,0.00045863275137868437,0.0006993882681426379,2.025027442069809
Struct,2,Asym,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_64,reference_file,Energy,1562.9842392957282,2200.5303116131413,10118.382482067682,0.0016139069564231213,0.0021758183495695625,0.00543653748133971,nan
Struct,2,Asym,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_ConsGalerkinProj_128,reference_file,Energy,375.1466921765294,531.2188894022273,2517.840625666082,0.00038718752105110135,0.0005246840275011221,0.001351938726966484,2.050472891608392
Struct,2,Asym,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_256,reference_file,Energy,91.94389391127257,130.49325478450325,626.8001500956016,9.487275022132997e-05,0.0001288180129357221,0.00033656512008736295,2.0253312122148857
Struct,2,Asym,SecondOrder,ConsGalerkinProj,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_64,reference_file,ALL_FIELDS,390.9030757491856,1100.2652081522126,10118.382482067682,0.0016144090370721967,0.0021758184450677257,0.00543653748133971,nan
Struct,2,Asym,SecondOrder,ConsGalerkinProj,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_ConsGalerkinProj_128,reference_file,ALL_FIELDS,93.8243777666004,265.609457347938,2517.840625666082,0.00038730750786401867,0.0005246840505237352,0.001351938726966484,2.0504728915522956
Struct,2,Asym,SecondOrder,ConsGalerkinProj,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_ConsGalerkinProj_256,reference_file,ALL_FIELDS,22.995214549305093,65.24663050023669,626.8001500956016,9.490208532548936e-05,0.00012881801858744465,0.00033656512008736295,2.025331212185953
Struct,2,Asym,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_NN_64,reference_file,Density,0.0013062596785477936,0.0019124584968913214,0.012828087811502353,0.0005427240381919482,0.0007858000299071381,0.003813257920206006,nan
Struct,2,Asym,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_NN_128,reference_file,Density,0.0003228688832318109,0.0004662931148609969,0.0031977000447405146,0.00013413880010276766,0.0001915499846384214,0.0009502409312132741,2.0361194070193243
Struct,2,Asym,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_NN_256,reference_file,Density,8.035062477131116e-05,0.00011522232551478227,0.0007977425561316309,3.3381600820699715e-05,4.7327265978289086e-05,0.00023706327066311353,2.016816846529536
Struct,2,Asym,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_NN_64,reference_file,Momentum_x,0.28700410967783435,0.4385192671828754,2.5793308820421257,0.0050385436167072525,0.005649216319717879,0.009543583617487496,nan
Struct,2,Asym,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_NN_128,reference_file,Momentum_x,0.0703690059545595,0.10683260902058292,0.6403921160794095,0.0012155871771159915,0.001365432395006329,0.0023660828372815365,2.037288156778755
Struct,2,Asym,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_NN_256,reference_file,Momentum_x,0.01743716957322338,0.026375808827964486,0.15960154399183857,0.00029883534650736816,0.00033578840168185326,0.00058971983907783,2.018064834241922
Struct,2,Asym,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_NN_64,reference_file,Momentum_y,0.14350205483891718,0.2192596335914377,1.2896654410210628,0.0050385436167072525,0.005649216319717879,0.009543583617487496,nan
Struct,2,Asym,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_NN_128,reference_file,Momentum_y,0.03518450297727975,0.05341630451029146,0.32019605803970475,0.0012155871771159915,0.001365432395006329,0.0023660828372815365,2.037288156778755
Struct,2,Asym,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_NN_256,reference_file,Momentum_y,0.00871858478661169,0.013187904413982243,0.07980077199591928,0.00029883534650736816,0.00033578840168185326,0.00058971983907783,2.018064834241922
Struct,2,Asym,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_NN_64,reference_file,Energy,1055.8048836818218,1574.8466869286012,10081.275429965928,0.0010902034733039894,0.0015571611538793854,0.005416600116851786,nan
Struct,2,Asym,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_NN_128,reference_file,Energy,260.63051569420946,384.5633837460898,2507.642480345792,0.00026899579654143785,0.0003798326246275081,0.0013464628968201321,2.0339180795575444
Struct,2,Asym,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_NN_256,reference_file,Energy,64.78789698838249,95.08668015922827,625.2586906652432,6.685170386927106e-05,9.386597962472582e-05,0.0003357374216922537,2.0159062366818215
Struct,2,Asym,SecondOrder,NN,64,4096,0.015625,0.015625,Struct2D_Asym_SecondOrder_NN_64,reference_file,ALL_FIELDS,264.0591740265043,787.4233816231875,10081.275429965928,0.001090550428781313,0.0015571612236022958,0.005416600116851786,nan
Struct,2,Asym,SecondOrder,NN,128,16384,0.0078125,0.0078125,Struct2D_Asym_SecondOrder_NN_128,reference_file,ALL_FIELDS,65.18409801800613,192.2817011476701,2507.642480345792,0.000269080287625473,0.0003798326415297618,0.0013464628968201321,2.033918079883412
Struct,2,Asym,SecondOrder,NN,256,65536,0.00390625,0.00390625,Struct2D_Asym_SecondOrder_NN_256,reference_file,ALL_FIELDS,16.203533273341776,47.543342365994754,625.2586906652432,6.687257011600952e-05,9.38659837857794e-05,0.0003357374216922537,2.0159062368897462
Struct,2,Asym,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_Barycentric_64,reference_file,Density,7.302801176456241e-05,9.542985717793562e-05,0.0003714126979481591,3.0341637345841315e-05,3.921067293556912e-05,0.00011040557508859386,nan
Struct,2,Asym,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_Barycentric_128,reference_file,Density,6.219197858183711e-06,8.49731674323808e-06,4.6148627130815356e-05,2.5838220454942615e-06,3.490638913079951e-06,1.3713704789518072e-05,3.489361464998805
Struct,2,Asym,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_Barycentric_256,reference_file,Density,6.286113351687446e-07,8.999986482653532e-07,6.046623678201968e-06,2.6115606097268795e-07,3.6967206846637045e-07,1.7968608727287976e-06,3.2390126035949183
Struct,2,Asym,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_Barycentric_64,reference_file,Momentum_x,0.021633471163690257,0.03477662049418332,0.24920568907968743,0.0003797896419022959,0.0004480091679949967,0.0009220667841586154,nan
Struct,2,Asym,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_Barycentric_128,reference_file,Momentum_x,0.0016986882728293484,0.002750068572661414,0.02723228771934849,2.9343937069426134e-05,3.514875048008279e-05,0.00010061624272818708,3.6605782442837285
Struct,2,Asym,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_Barycentric_256,reference_file,Momentum_x,0.00016149672516179583,0.00026247630880286515,0.003108800335146711,2.7677043353205803e-06,3.3415657804897903e-06,1.1486864020949395e-05,3.3892084768866235
Struct,2,Asym,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_Barycentric_64,reference_file,Momentum_y,0.010816735581845129,0.01738831024709166,0.12460284453984372,0.0003797896419022959,0.0004480091679949967,0.0009220667841586154,nan
Struct,2,Asym,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_Barycentric_128,reference_file,Momentum_y,0.0008493441364146742,0.001375034286330707,0.013616143859674246,2.9343937069426134e-05,3.514875048008279e-05,0.00010061624272818708,3.6605782442837285
Struct,2,Asym,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_Barycentric_256,reference_file,Momentum_y,8.074836258089792e-05,0.00013123815440143258,0.0015544001675733554,2.7677043353205803e-06,3.3415657804897903e-06,1.1486864020949395e-05,3.3892084768866235
Struct,2,Asym,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_Barycentric_64,reference_file,Energy,65.50426365144313,99.22440004232199,619.992484860355,6.763842150454064e-05,9.811010973025388e-05,0.0003331177080986843,nan
Struct,2,Asym,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_Barycentric_128,reference_file,Energy,5.374092416200874,8.26540938537958,71.19186120026279,5.546581014632018e-06,8.163731320146745e-06,3.822602321225008e-05,3.5855367510098795
Struct,2,Asym,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_Barycentric_256,reference_file,Energy,0.5372341569204107,0.8300826029763774,8.36540323367808,5.543476549847101e-07,8.194261968905025e-07,4.491867054423404e-06,3.3157594640811148
Struct,2,Asym,ThirdOrder,Barycentric,64,4096,0.015625,0.015625,Struct2D_Asym_ThirdOrder_Barycentric_64,reference_file,ALL_FIELDS,16.384196721550104,49.61220383014275,619.992484860355,6.76658662809057e-05,9.81101169011523e-05,0.0003331177080986843,nan
Struct,2,Asym,ThirdOrder,Barycentric,128,16384,0.0078125,0.0078125,Struct2D_Asym_ThirdOrder_Barycentric_128,reference_file,ALL_FIELDS,1.344161666951994,4.132704978630506,71.19186120026279,5.54870618687808e-06,8.163731854498644e-06,3.822602321225008e-05,3.5855367619532603
Struct,2,Asym,ThirdOrder,Barycentric,256,65536,0.00390625,0.00390625,Struct2D_Asym_ThirdOrder_Barycentric_256,reference_file,ALL_FIELDS,0.13436925765487212,0.41504132742478606,8.36540323367808,5.545468048468675e-07,8.19426245016129e-07,4.491867054423404e-06,3.3157594737444622
